FromID,ToID,Relation_type,Relation_Context_CellType,Relation_Context_DiffDay,Relation_Context_Depot,Relation_Context_Stimulation,FromType,ToType
156,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
156,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1529,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1529,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1529,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
566,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
566,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
566,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
977,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
977,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
977,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
142,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
142,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
142,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1474,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1474,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1474,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1685,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1685,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
109,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
109,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
109,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
66,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
66,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
66,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
184,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
184,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
180,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
180,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
180,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1245,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1245,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1245,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1532,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1532,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1532,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
452,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
452,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
452,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
181,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
181,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
181,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
327,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
327,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
327,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
49,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
49,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
49,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1708,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1708,2476,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1708,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1708,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1244,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1244,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1244,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
2296,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
2296,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
2296,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1466,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1466,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1466,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
70,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
70,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
70,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1105,2476,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
24,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
9,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
9,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
9,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1088,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1088,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1088,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
455,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
455,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
455,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
3,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
3,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
3,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
176,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
176,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
176,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
2209,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
2210,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
2210,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
25,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
2289,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
2289,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
2289,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
61,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
61,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
61,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
11,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1225,2439,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1225,2477,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1225,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
32,2478,GO:MF,AMSC,D14,sc,nonFFA,LipocyteProfiler_Feature,Pathway
1225,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1225,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2135,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2135,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2135,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1548,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1548,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2041,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2041,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1714,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1714,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1714,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
245,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
245,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
245,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
875,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
875,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1448,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1448,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1315,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1315,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1315,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
681,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
681,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
681,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
892,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
892,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
892,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2210,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2210,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1811,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1811,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2035,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1300,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1245,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1245,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1245,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1090,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1090,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
167,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
167,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
167,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
669,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
669,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
971,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2044,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2044,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1212,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1212,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1212,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
9,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
9,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1229,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1229,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
99,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
99,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
460,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
147,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
147,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
964,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
964,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
964,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1473,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1473,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1473,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2292,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2292,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1179,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1179,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
41,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
41,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1979,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1979,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1474,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1474,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1474,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
836,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
836,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
836,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
454,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
454,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
21,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
21,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
21,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1816,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1816,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2071,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2071,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2291,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2291,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
40,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
40,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
40,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
94,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
94,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2127,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2127,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
881,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
881,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1312,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1312,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2008,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2008,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2008,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2146,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2146,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1466,2476,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1466,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1466,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
688,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
688,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1818,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1818,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
452,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
17,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
17,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2034,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
455,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
455,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
70,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
70,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
70,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
3,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
3,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2043,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2043,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1815,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1815,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
180,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
180,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
180,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
675,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
675,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
674,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
674,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
56,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
56,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
56,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1274,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1274,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1274,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
47,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
47,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
47,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
32,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
32,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
956,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
956,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
874,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
874,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1337,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1337,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2136,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2136,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2136,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
243,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
243,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1455,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1455,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1817,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1817,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1721,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1105,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1105,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1311,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1311,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
30,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
30,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1453,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1453,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2285,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
25,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
25,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2031,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2031,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1158,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1158,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1158,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
61,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
61,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2018,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2018,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2018,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
891,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
891,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
889,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
889,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
889,2478,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1457,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
1457,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2209,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2209,2477,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
2140,2439,GO:MF,AMSC,D14,vc,FFA,LipocyteProfiler_Feature,Pathway
