FromID,ToID,Relation_type,FromType,ToType
20958,20959,ORorBETA,Phenotype,SNP
16114,20967,ORorBETA,Phenotype,SNP
16608,20973,ORorBETA,Phenotype,SNP
16803,20979,ORorBETA,Phenotype,SNP
17740,20991,ORorBETA,Phenotype,SNP
16196,20992,ORorBETA,Phenotype,SNP
16144,21002,ORorBETA,Phenotype,SNP
16144,21003,ORorBETA,Phenotype,SNP
16214,21008,ORorBETA,Phenotype,SNP
16196,21029,ORorBETA,Phenotype,SNP
16196,21030,ORorBETA,Phenotype,SNP
21031,21032,ORorBETA,Phenotype,SNP
16328,21041,ORorBETA,Phenotype,SNP
21044,20862,ORorBETA,Phenotype,SNP
21046,21047,ORorBETA,Phenotype,SNP
21051,21049,ORorBETA,Phenotype,SNP
21053,21049,ORorBETA,Phenotype,SNP
21054,21049,ORorBETA,Phenotype,SNP
17891,21055,ORorBETA,Phenotype,SNP
17891,18304,ORorBETA,Phenotype,SNP
21061,21055,ORorBETA,Phenotype,SNP
16470,21078,ORorBETA,Phenotype,SNP
17417,21082,ORorBETA,Phenotype,SNP
16508,21083,ORorBETA,Phenotype,SNP
17413,21084,ORorBETA,Phenotype,SNP
17120,21086,ORorBETA,Phenotype,SNP
16403,21087,ORorBETA,Phenotype,SNP
20585,21088,ORorBETA,Phenotype,SNP
21107,21073,ORorBETA,Phenotype,SNP
21114,21115,ORorBETA,Phenotype,SNP
200,21118,ORorBETA,Phenotype,SNP
17925,21089,ORorBETA,Phenotype,SNP
21138,21089,ORorBETA,Phenotype,SNP
21139,16740,ORorBETA,Phenotype,SNP
21139,21070,ORorBETA,Phenotype,SNP
68,21137,ORorBETA,Phenotype,SNP
21141,21137,ORorBETA,Phenotype,SNP
16067,21094,ORorBETA,Phenotype,SNP
200,21496,ORorBETA,Phenotype,SNP
200,21536,ORorBETA,Phenotype,SNP
200,21568,ORorBETA,Phenotype,SNP
200,21577,ORorBETA,Phenotype,SNP
200,21578,ORorBETA,Phenotype,SNP
200,21587,ORorBETA,Phenotype,SNP
200,21617,ORorBETA,Phenotype,SNP
200,21622,ORorBETA,Phenotype,SNP
200,21629,ORorBETA,Phenotype,SNP
200,21648,ORorBETA,Phenotype,SNP
200,21814,ORorBETA,Phenotype,SNP
200,21887,ORorBETA,Phenotype,SNP
200,21888,ORorBETA,Phenotype,SNP
200,22008,ORorBETA,Phenotype,SNP
200,22076,ORorBETA,Phenotype,SNP
200,22117,ORorBETA,Phenotype,SNP
200,22118,ORorBETA,Phenotype,SNP
200,22119,ORorBETA,Phenotype,SNP
200,22120,ORorBETA,Phenotype,SNP
200,22121,ORorBETA,Phenotype,SNP
200,22122,ORorBETA,Phenotype,SNP
200,22123,ORorBETA,Phenotype,SNP
200,22124,ORorBETA,Phenotype,SNP
200,22207,ORorBETA,Phenotype,SNP
200,22208,ORorBETA,Phenotype,SNP
200,22209,ORorBETA,Phenotype,SNP
200,22210,ORorBETA,Phenotype,SNP
200,22211,ORorBETA,Phenotype,SNP
200,22212,ORorBETA,Phenotype,SNP
200,22213,ORorBETA,Phenotype,SNP
200,22214,ORorBETA,Phenotype,SNP
200,22215,ORorBETA,Phenotype,SNP
200,22237,ORorBETA,Phenotype,SNP
200,22323,ORorBETA,Phenotype,SNP
200,22337,ORorBETA,Phenotype,SNP
200,22338,ORorBETA,Phenotype,SNP
200,22340,ORorBETA,Phenotype,SNP
200,22341,ORorBETA,Phenotype,SNP
200,22342,ORorBETA,Phenotype,SNP
200,22344,ORorBETA,Phenotype,SNP
200,22345,ORorBETA,Phenotype,SNP
200,22346,ORorBETA,Phenotype,SNP
200,22348,ORorBETA,Phenotype,SNP
200,22349,ORorBETA,Phenotype,SNP
200,22353,ORorBETA,Phenotype,SNP
200,22354,ORorBETA,Phenotype,SNP
200,22355,ORorBETA,Phenotype,SNP
200,22356,ORorBETA,Phenotype,SNP
200,22357,ORorBETA,Phenotype,SNP
200,22358,ORorBETA,Phenotype,SNP
200,22360,ORorBETA,Phenotype,SNP
200,22361,ORorBETA,Phenotype,SNP
200,22449,ORorBETA,Phenotype,SNP
200,22498,ORorBETA,Phenotype,SNP
200,22511,ORorBETA,Phenotype,SNP
200,22512,ORorBETA,Phenotype,SNP
200,22532,ORorBETA,Phenotype,SNP
200,22540,ORorBETA,Phenotype,SNP
200,22563,ORorBETA,Phenotype,SNP
200,22569,ORorBETA,Phenotype,SNP
200,22591,ORorBETA,Phenotype,SNP
200,22594,ORorBETA,Phenotype,SNP
200,22596,ORorBETA,Phenotype,SNP
200,22597,ORorBETA,Phenotype,SNP
200,22610,ORorBETA,Phenotype,SNP
200,22626,ORorBETA,Phenotype,SNP
200,22628,ORorBETA,Phenotype,SNP
200,22631,ORorBETA,Phenotype,SNP
200,22689,ORorBETA,Phenotype,SNP
200,22691,ORorBETA,Phenotype,SNP
200,22714,ORorBETA,Phenotype,SNP
200,22784,ORorBETA,Phenotype,SNP
200,22789,ORorBETA,Phenotype,SNP
200,22792,ORorBETA,Phenotype,SNP
200,22793,ORorBETA,Phenotype,SNP
200,22808,ORorBETA,Phenotype,SNP
200,22822,ORorBETA,Phenotype,SNP
200,22866,ORorBETA,Phenotype,SNP
200,22894,ORorBETA,Phenotype,SNP
200,22924,ORorBETA,Phenotype,SNP
200,22925,ORorBETA,Phenotype,SNP
200,22926,ORorBETA,Phenotype,SNP
200,22927,ORorBETA,Phenotype,SNP
200,22928,ORorBETA,Phenotype,SNP
200,22930,ORorBETA,Phenotype,SNP
200,22931,ORorBETA,Phenotype,SNP
200,22932,ORorBETA,Phenotype,SNP
200,22933,ORorBETA,Phenotype,SNP
200,22934,ORorBETA,Phenotype,SNP
200,22941,ORorBETA,Phenotype,SNP
200,22946,ORorBETA,Phenotype,SNP
200,22951,ORorBETA,Phenotype,SNP
200,22952,ORorBETA,Phenotype,SNP
200,22953,ORorBETA,Phenotype,SNP
200,22966,ORorBETA,Phenotype,SNP
200,22974,ORorBETA,Phenotype,SNP
200,22983,ORorBETA,Phenotype,SNP
200,22997,ORorBETA,Phenotype,SNP
200,22998,ORorBETA,Phenotype,SNP
200,23011,ORorBETA,Phenotype,SNP
200,23026,ORorBETA,Phenotype,SNP
200,23040,ORorBETA,Phenotype,SNP
200,23068,ORorBETA,Phenotype,SNP
200,23070,ORorBETA,Phenotype,SNP
200,23250,ORorBETA,Phenotype,SNP
200,23251,ORorBETA,Phenotype,SNP
200,23252,ORorBETA,Phenotype,SNP
200,23253,ORorBETA,Phenotype,SNP
200,23254,ORorBETA,Phenotype,SNP
200,23255,ORorBETA,Phenotype,SNP
200,23256,ORorBETA,Phenotype,SNP
200,23257,ORorBETA,Phenotype,SNP
200,23260,ORorBETA,Phenotype,SNP
200,23261,ORorBETA,Phenotype,SNP
200,23262,ORorBETA,Phenotype,SNP
200,23263,ORorBETA,Phenotype,SNP
200,23264,ORorBETA,Phenotype,SNP
200,23265,ORorBETA,Phenotype,SNP
200,23266,ORorBETA,Phenotype,SNP
200,23267,ORorBETA,Phenotype,SNP
200,23268,ORorBETA,Phenotype,SNP
200,23269,ORorBETA,Phenotype,SNP
200,23276,ORorBETA,Phenotype,SNP
200,23291,ORorBETA,Phenotype,SNP
200,23319,ORorBETA,Phenotype,SNP
200,23356,ORorBETA,Phenotype,SNP
200,23368,ORorBETA,Phenotype,SNP
200,23369,ORorBETA,Phenotype,SNP
200,23370,ORorBETA,Phenotype,SNP
200,23388,ORorBETA,Phenotype,SNP
200,23389,ORorBETA,Phenotype,SNP
200,23429,ORorBETA,Phenotype,SNP
200,23430,ORorBETA,Phenotype,SNP
200,23431,ORorBETA,Phenotype,SNP
200,23466,ORorBETA,Phenotype,SNP
200,23552,ORorBETA,Phenotype,SNP
200,23553,ORorBETA,Phenotype,SNP
200,23554,ORorBETA,Phenotype,SNP
200,23555,ORorBETA,Phenotype,SNP
200,23556,ORorBETA,Phenotype,SNP
200,23557,ORorBETA,Phenotype,SNP
200,23558,ORorBETA,Phenotype,SNP
200,23559,ORorBETA,Phenotype,SNP
200,23560,ORorBETA,Phenotype,SNP
200,23561,ORorBETA,Phenotype,SNP
200,23562,ORorBETA,Phenotype,SNP
200,23563,ORorBETA,Phenotype,SNP
200,23565,ORorBETA,Phenotype,SNP
200,23566,ORorBETA,Phenotype,SNP
200,23567,ORorBETA,Phenotype,SNP
200,23568,ORorBETA,Phenotype,SNP
200,23569,ORorBETA,Phenotype,SNP
200,23570,ORorBETA,Phenotype,SNP
200,23571,ORorBETA,Phenotype,SNP
200,23572,ORorBETA,Phenotype,SNP
200,23573,ORorBETA,Phenotype,SNP
200,23574,ORorBETA,Phenotype,SNP
200,23576,ORorBETA,Phenotype,SNP
200,23578,ORorBETA,Phenotype,SNP
200,23586,ORorBETA,Phenotype,SNP
200,23587,ORorBETA,Phenotype,SNP
200,23589,ORorBETA,Phenotype,SNP
200,23590,ORorBETA,Phenotype,SNP
200,23593,ORorBETA,Phenotype,SNP
200,23594,ORorBETA,Phenotype,SNP
200,23596,ORorBETA,Phenotype,SNP
200,23597,ORorBETA,Phenotype,SNP
200,23598,ORorBETA,Phenotype,SNP
200,23599,ORorBETA,Phenotype,SNP
200,23600,ORorBETA,Phenotype,SNP
200,23601,ORorBETA,Phenotype,SNP
200,23603,ORorBETA,Phenotype,SNP
200,23604,ORorBETA,Phenotype,SNP
200,23605,ORorBETA,Phenotype,SNP
200,23614,ORorBETA,Phenotype,SNP
200,23615,ORorBETA,Phenotype,SNP
200,23616,ORorBETA,Phenotype,SNP
200,23617,ORorBETA,Phenotype,SNP
200,23618,ORorBETA,Phenotype,SNP
200,23622,ORorBETA,Phenotype,SNP
200,23623,ORorBETA,Phenotype,SNP
200,23625,ORorBETA,Phenotype,SNP
200,23626,ORorBETA,Phenotype,SNP
200,23627,ORorBETA,Phenotype,SNP
200,23628,ORorBETA,Phenotype,SNP
200,23629,ORorBETA,Phenotype,SNP
200,23630,ORorBETA,Phenotype,SNP
200,23631,ORorBETA,Phenotype,SNP
200,23636,ORorBETA,Phenotype,SNP
200,23637,ORorBETA,Phenotype,SNP
200,23638,ORorBETA,Phenotype,SNP
200,23639,ORorBETA,Phenotype,SNP
200,23640,ORorBETA,Phenotype,SNP
200,23641,ORorBETA,Phenotype,SNP
200,23644,ORorBETA,Phenotype,SNP
200,23645,ORorBETA,Phenotype,SNP
200,23647,ORorBETA,Phenotype,SNP
200,23648,ORorBETA,Phenotype,SNP
200,23649,ORorBETA,Phenotype,SNP
200,23650,ORorBETA,Phenotype,SNP
200,23651,ORorBETA,Phenotype,SNP
200,23652,ORorBETA,Phenotype,SNP
200,23653,ORorBETA,Phenotype,SNP
200,23654,ORorBETA,Phenotype,SNP
200,23655,ORorBETA,Phenotype,SNP
200,23656,ORorBETA,Phenotype,SNP
200,23657,ORorBETA,Phenotype,SNP
200,23659,ORorBETA,Phenotype,SNP
200,23660,ORorBETA,Phenotype,SNP
200,23661,ORorBETA,Phenotype,SNP
200,23664,ORorBETA,Phenotype,SNP
200,23665,ORorBETA,Phenotype,SNP
200,23666,ORorBETA,Phenotype,SNP
200,23669,ORorBETA,Phenotype,SNP
200,23671,ORorBETA,Phenotype,SNP
200,23672,ORorBETA,Phenotype,SNP
200,23673,ORorBETA,Phenotype,SNP
200,23674,ORorBETA,Phenotype,SNP
200,23676,ORorBETA,Phenotype,SNP
200,23677,ORorBETA,Phenotype,SNP
200,23678,ORorBETA,Phenotype,SNP
200,23679,ORorBETA,Phenotype,SNP
200,23680,ORorBETA,Phenotype,SNP
200,23681,ORorBETA,Phenotype,SNP
200,23682,ORorBETA,Phenotype,SNP
200,23683,ORorBETA,Phenotype,SNP
200,23684,ORorBETA,Phenotype,SNP
200,23685,ORorBETA,Phenotype,SNP
200,23686,ORorBETA,Phenotype,SNP
200,23687,ORorBETA,Phenotype,SNP
200,23688,ORorBETA,Phenotype,SNP
200,23689,ORorBETA,Phenotype,SNP
200,23690,ORorBETA,Phenotype,SNP
200,23691,ORorBETA,Phenotype,SNP
200,23692,ORorBETA,Phenotype,SNP
200,23693,ORorBETA,Phenotype,SNP
200,23694,ORorBETA,Phenotype,SNP
200,23695,ORorBETA,Phenotype,SNP
200,23696,ORorBETA,Phenotype,SNP
200,23697,ORorBETA,Phenotype,SNP
200,23698,ORorBETA,Phenotype,SNP
200,23699,ORorBETA,Phenotype,SNP
200,23700,ORorBETA,Phenotype,SNP
200,23701,ORorBETA,Phenotype,SNP
200,23702,ORorBETA,Phenotype,SNP
200,23703,ORorBETA,Phenotype,SNP
200,23704,ORorBETA,Phenotype,SNP
200,23706,ORorBETA,Phenotype,SNP
200,23708,ORorBETA,Phenotype,SNP
200,23709,ORorBETA,Phenotype,SNP
200,23711,ORorBETA,Phenotype,SNP
200,23712,ORorBETA,Phenotype,SNP
200,23715,ORorBETA,Phenotype,SNP
200,23765,ORorBETA,Phenotype,SNP
200,23807,ORorBETA,Phenotype,SNP
200,23813,ORorBETA,Phenotype,SNP
200,23824,ORorBETA,Phenotype,SNP
200,23835,ORorBETA,Phenotype,SNP
200,23864,ORorBETA,Phenotype,SNP
200,23865,ORorBETA,Phenotype,SNP
200,23866,ORorBETA,Phenotype,SNP
200,23900,ORorBETA,Phenotype,SNP
200,23913,ORorBETA,Phenotype,SNP
200,23934,ORorBETA,Phenotype,SNP
200,23989,ORorBETA,Phenotype,SNP
200,23995,ORorBETA,Phenotype,SNP
200,24020,ORorBETA,Phenotype,SNP
200,24024,ORorBETA,Phenotype,SNP
200,24065,ORorBETA,Phenotype,SNP
200,24106,ORorBETA,Phenotype,SNP
200,24107,ORorBETA,Phenotype,SNP
200,24108,ORorBETA,Phenotype,SNP
200,24211,ORorBETA,Phenotype,SNP
200,24238,ORorBETA,Phenotype,SNP
200,24276,ORorBETA,Phenotype,SNP
200,24321,ORorBETA,Phenotype,SNP
200,24491,ORorBETA,Phenotype,SNP
200,24492,ORorBETA,Phenotype,SNP
200,24674,ORorBETA,Phenotype,SNP
200,24675,ORorBETA,Phenotype,SNP
200,24677,ORorBETA,Phenotype,SNP
200,24678,ORorBETA,Phenotype,SNP
200,24685,ORorBETA,Phenotype,SNP
200,24686,ORorBETA,Phenotype,SNP
200,24692,ORorBETA,Phenotype,SNP
200,24693,ORorBETA,Phenotype,SNP
200,24694,ORorBETA,Phenotype,SNP
200,24704,ORorBETA,Phenotype,SNP
200,24706,ORorBETA,Phenotype,SNP
200,24709,ORorBETA,Phenotype,SNP
200,16132,ORorBETA,Phenotype,SNP
200,24750,ORorBETA,Phenotype,SNP
200,24916,ORorBETA,Phenotype,SNP
200,25058,ORorBETA,Phenotype,SNP
200,25064,ORorBETA,Phenotype,SNP
200,25065,ORorBETA,Phenotype,SNP
200,25067,ORorBETA,Phenotype,SNP
200,25074,ORorBETA,Phenotype,SNP
200,25081,ORorBETA,Phenotype,SNP
200,25083,ORorBETA,Phenotype,SNP
200,25084,ORorBETA,Phenotype,SNP
200,25089,ORorBETA,Phenotype,SNP
200,25090,ORorBETA,Phenotype,SNP
200,25092,ORorBETA,Phenotype,SNP
200,25228,ORorBETA,Phenotype,SNP
200,25282,ORorBETA,Phenotype,SNP
200,25283,ORorBETA,Phenotype,SNP
200,25284,ORorBETA,Phenotype,SNP
200,25285,ORorBETA,Phenotype,SNP
200,25286,ORorBETA,Phenotype,SNP
200,25310,ORorBETA,Phenotype,SNP
200,25311,ORorBETA,Phenotype,SNP
200,25312,ORorBETA,Phenotype,SNP
200,25313,ORorBETA,Phenotype,SNP
200,25316,ORorBETA,Phenotype,SNP
200,25320,ORorBETA,Phenotype,SNP
200,25321,ORorBETA,Phenotype,SNP
200,25322,ORorBETA,Phenotype,SNP
200,25323,ORorBETA,Phenotype,SNP
200,25325,ORorBETA,Phenotype,SNP
200,25326,ORorBETA,Phenotype,SNP
200,25332,ORorBETA,Phenotype,SNP
200,25333,ORorBETA,Phenotype,SNP
200,25349,ORorBETA,Phenotype,SNP
200,25356,ORorBETA,Phenotype,SNP
200,25385,ORorBETA,Phenotype,SNP
200,25386,ORorBETA,Phenotype,SNP
200,25387,ORorBETA,Phenotype,SNP
200,25388,ORorBETA,Phenotype,SNP
200,25391,ORorBETA,Phenotype,SNP
200,25392,ORorBETA,Phenotype,SNP
200,25393,ORorBETA,Phenotype,SNP
200,25401,ORorBETA,Phenotype,SNP
200,25402,ORorBETA,Phenotype,SNP
200,25403,ORorBETA,Phenotype,SNP
200,25404,ORorBETA,Phenotype,SNP
200,25405,ORorBETA,Phenotype,SNP
200,25406,ORorBETA,Phenotype,SNP
200,25409,ORorBETA,Phenotype,SNP
200,25410,ORorBETA,Phenotype,SNP
200,25416,ORorBETA,Phenotype,SNP
200,25417,ORorBETA,Phenotype,SNP
200,25418,ORorBETA,Phenotype,SNP
200,25419,ORorBETA,Phenotype,SNP
200,25420,ORorBETA,Phenotype,SNP
200,25421,ORorBETA,Phenotype,SNP
200,25422,ORorBETA,Phenotype,SNP
200,25444,ORorBETA,Phenotype,SNP
200,25445,ORorBETA,Phenotype,SNP
200,25446,ORorBETA,Phenotype,SNP
200,25447,ORorBETA,Phenotype,SNP
200,25478,ORorBETA,Phenotype,SNP
