FromID,ToID,Relation_type,FromType,ToType
22415,22417,ORorBETA,Phenotype,SNP
19390,22456,ORorBETA,Phenotype,SNP
19390,22457,ORorBETA,Phenotype,SNP
16904,22368,ORorBETA,Phenotype,SNP
21326,22481,ORorBETA,Phenotype,SNP
22489,22490,ORorBETA,Phenotype,SNP
22489,22491,ORorBETA,Phenotype,SNP
22489,22495,ORorBETA,Phenotype,SNP
22489,21648,ORorBETA,Phenotype,SNP
16293,21864,ORorBETA,Phenotype,SNP
22510,22511,ORorBETA,Phenotype,SNP
22549,22550,ORorBETA,Phenotype,SNP
22559,22560,ORorBETA,Phenotype,SNP
22561,22562,ORorBETA,Phenotype,SNP
22563,22564,ORorBETA,Phenotype,SNP
22559,22565,ORorBETA,Phenotype,SNP
22566,22567,ORorBETA,Phenotype,SNP
22559,22568,ORorBETA,Phenotype,SNP
22569,22570,ORorBETA,Phenotype,SNP
22569,22571,ORorBETA,Phenotype,SNP
22576,22577,ORorBETA,Phenotype,SNP
22578,22579,ORorBETA,Phenotype,SNP
21882,22581,ORorBETA,Phenotype,SNP
21882,22582,ORorBETA,Phenotype,SNP
21882,22583,ORorBETA,Phenotype,SNP
21882,22590,ORorBETA,Phenotype,SNP
21882,22591,ORorBETA,Phenotype,SNP
21882,22592,ORorBETA,Phenotype,SNP
22599,22600,ORorBETA,Phenotype,SNP
22566,22601,ORorBETA,Phenotype,SNP
22566,22605,ORorBETA,Phenotype,SNP
22613,22614,ORorBETA,Phenotype,SNP
21893,22615,ORorBETA,Phenotype,SNP
18399,22627,ORorBETA,Phenotype,SNP
22628,15991,ORorBETA,Phenotype,SNP
22628,22629,ORorBETA,Phenotype,SNP
22651,22652,ORorBETA,Phenotype,SNP
22651,16127,ORorBETA,Phenotype,SNP
21734,22660,ORorBETA,Phenotype,SNP
21734,22661,ORorBETA,Phenotype,SNP
21734,22669,ORorBETA,Phenotype,SNP
21734,22670,ORorBETA,Phenotype,SNP
22651,18315,ORorBETA,Phenotype,SNP
22651,21986,ORorBETA,Phenotype,SNP
22651,22686,ORorBETA,Phenotype,SNP
22651,22687,ORorBETA,Phenotype,SNP
22688,22689,ORorBETA,Phenotype,SNP
22688,22690,ORorBETA,Phenotype,SNP
17367,22712,ORorBETA,Phenotype,SNP
17367,22713,ORorBETA,Phenotype,SNP
17367,16352,ORorBETA,Phenotype,SNP
17367,22714,ORorBETA,Phenotype,SNP
22730,22731,ORorBETA,Phenotype,SNP
22739,22740,ORorBETA,Phenotype,SNP
22739,22741,ORorBETA,Phenotype,SNP
22742,22743,ORorBETA,Phenotype,SNP
22742,22744,ORorBETA,Phenotype,SNP
22745,22744,ORorBETA,Phenotype,SNP
22745,22743,ORorBETA,Phenotype,SNP
68,22762,ORorBETA,Phenotype,SNP
21356,20703,ORorBETA,Phenotype,SNP
16658,22808,ORorBETA,Phenotype,SNP
22833,22834,ORorBETA,Phenotype,SNP
22833,22835,ORorBETA,Phenotype,SNP
22862,22863,ORorBETA,Phenotype,SNP
22862,22864,ORorBETA,Phenotype,SNP
16131,22874,ORorBETA,Phenotype,SNP
16322,22677,ORorBETA,Phenotype,SNP
21893,22879,ORorBETA,Phenotype,SNP
16165,22897,ORorBETA,Phenotype,SNP
16165,22898,ORorBETA,Phenotype,SNP
16165,22899,ORorBETA,Phenotype,SNP
16165,22900,ORorBETA,Phenotype,SNP
21715,16943,ORorBETA,Phenotype,SNP
16358,22915,ORorBETA,Phenotype,SNP
18660,22916,ORorBETA,Phenotype,SNP
18660,22917,ORorBETA,Phenotype,SNP
18660,22918,ORorBETA,Phenotype,SNP
17070,16629,ORorBETA,Phenotype,SNP
22137,16552,ORorBETA,Phenotype,SNP
22928,22929,ORorBETA,Phenotype,SNP
2334,18774,ORorBETA,Phenotype,SNP
2334,22937,ORorBETA,Phenotype,SNP
22941,22942,ORorBETA,Phenotype,SNP
16650,22950,ORorBETA,Phenotype,SNP
16650,22951,ORorBETA,Phenotype,SNP
16650,22952,ORorBETA,Phenotype,SNP
16650,22953,ORorBETA,Phenotype,SNP
16650,16334,ORorBETA,Phenotype,SNP
16650,22954,ORorBETA,Phenotype,SNP
16650,22955,ORorBETA,Phenotype,SNP
16650,22956,ORorBETA,Phenotype,SNP
16650,22957,ORorBETA,Phenotype,SNP
16131,22962,ORorBETA,Phenotype,SNP
16067,17251,ORorBETA,Phenotype,SNP
16067,22875,ORorBETA,Phenotype,SNP
16067,22963,ORorBETA,Phenotype,SNP
21278,22966,ORorBETA,Phenotype,SNP
22967,22968,ORorBETA,Phenotype,SNP
22967,22969,ORorBETA,Phenotype,SNP
22970,22971,ORorBETA,Phenotype,SNP
22970,22972,ORorBETA,Phenotype,SNP
22975,22976,ORorBETA,Phenotype,SNP
22980,22981,ORorBETA,Phenotype,SNP
22980,22982,ORorBETA,Phenotype,SNP
22980,22983,ORorBETA,Phenotype,SNP
22980,22984,ORorBETA,Phenotype,SNP
22980,22985,ORorBETA,Phenotype,SNP
22991,22992,ORorBETA,Phenotype,SNP
22996,22997,ORorBETA,Phenotype,SNP
22996,22998,ORorBETA,Phenotype,SNP
17153,23007,ORorBETA,Phenotype,SNP
23011,23012,ORorBETA,Phenotype,SNP
23013,23014,ORorBETA,Phenotype,SNP
16597,16203,ORorBETA,Phenotype,SNP
23033,23034,ORorBETA,Phenotype,SNP
23033,20137,ORorBETA,Phenotype,SNP
23035,23036,ORorBETA,Phenotype,SNP
23038,23039,ORorBETA,Phenotype,SNP
16654,23043,ORorBETA,Phenotype,SNP
23044,23045,ORorBETA,Phenotype,SNP
16447,23047,ORorBETA,Phenotype,SNP
16447,23048,ORorBETA,Phenotype,SNP
23049,23050,ORorBETA,Phenotype,SNP
20619,17161,ORorBETA,Phenotype,SNP
17205,23066,ORorBETA,Phenotype,SNP
17205,23067,ORorBETA,Phenotype,SNP
17205,23068,ORorBETA,Phenotype,SNP
16322,23072,ORorBETA,Phenotype,SNP
23073,23074,ORorBETA,Phenotype,SNP
23075,23076,ORorBETA,Phenotype,SNP
23075,23077,ORorBETA,Phenotype,SNP
23078,21370,ORorBETA,Phenotype,SNP
23081,23082,ORorBETA,Phenotype,SNP
23081,23083,ORorBETA,Phenotype,SNP
23084,23085,ORorBETA,Phenotype,SNP
21278,23098,ORorBETA,Phenotype,SNP
21278,23099,ORorBETA,Phenotype,SNP
21278,23100,ORorBETA,Phenotype,SNP
21278,23101,ORorBETA,Phenotype,SNP
22498,23105,ORorBETA,Phenotype,SNP
23109,18402,ORorBETA,Phenotype,SNP
23109,23110,ORorBETA,Phenotype,SNP
23109,21736,ORorBETA,Phenotype,SNP
23109,23111,ORorBETA,Phenotype,SNP
23109,21738,ORorBETA,Phenotype,SNP
23109,23112,ORorBETA,Phenotype,SNP
23109,21742,ORorBETA,Phenotype,SNP
23109,23113,ORorBETA,Phenotype,SNP
23109,16223,ORorBETA,Phenotype,SNP
23109,20617,ORorBETA,Phenotype,SNP
23109,21737,ORorBETA,Phenotype,SNP
23109,23115,ORorBETA,Phenotype,SNP
23109,23116,ORorBETA,Phenotype,SNP
23109,23117,ORorBETA,Phenotype,SNP
21809,22288,ORorBETA,Phenotype,SNP
23149,23150,ORorBETA,Phenotype,SNP
23158,16493,ORorBETA,Phenotype,SNP
16238,23161,ORorBETA,Phenotype,SNP
15986,23174,ORorBETA,Phenotype,SNP
15986,15988,ORorBETA,Phenotype,SNP
23177,23178,ORorBETA,Phenotype,SNP
23177,23179,ORorBETA,Phenotype,SNP
23177,23180,ORorBETA,Phenotype,SNP
16734,23181,ORorBETA,Phenotype,SNP
16734,23182,ORorBETA,Phenotype,SNP
16734,23183,ORorBETA,Phenotype,SNP
23196,16675,ORorBETA,Phenotype,SNP
23200,23201,ORorBETA,Phenotype,SNP
23200,23202,ORorBETA,Phenotype,SNP
23200,23203,ORorBETA,Phenotype,SNP
23200,23204,ORorBETA,Phenotype,SNP
21672,23211,ORorBETA,Phenotype,SNP
16654,23212,ORorBETA,Phenotype,SNP
23214,16225,ORorBETA,Phenotype,SNP
16131,22526,ORorBETA,Phenotype,SNP
23227,23228,ORorBETA,Phenotype,SNP
22922,23229,ORorBETA,Phenotype,SNP
16597,23230,ORorBETA,Phenotype,SNP
23234,23236,ORorBETA,Phenotype,SNP
23234,23237,ORorBETA,Phenotype,SNP
19791,23251,ORorBETA,Phenotype,SNP
23275,23277,ORorBETA,Phenotype,SNP
23306,23307,ORorBETA,Phenotype,SNP
23308,23309,ORorBETA,Phenotype,SNP
23308,23312,ORorBETA,Phenotype,SNP
23308,23313,ORorBETA,Phenotype,SNP
23308,23314,ORorBETA,Phenotype,SNP
23308,23315,ORorBETA,Phenotype,SNP
23308,23317,ORorBETA,Phenotype,SNP
23327,16771,ORorBETA,Phenotype,SNP
23333,23334,ORorBETA,Phenotype,SNP
23333,23123,ORorBETA,Phenotype,SNP
23333,23335,ORorBETA,Phenotype,SNP
23333,16628,ORorBETA,Phenotype,SNP
23338,16628,ORorBETA,Phenotype,SNP
23338,23334,ORorBETA,Phenotype,SNP
23338,23123,ORorBETA,Phenotype,SNP
16120,23339,ORorBETA,Phenotype,SNP
16120,23340,ORorBETA,Phenotype,SNP
23341,23342,ORorBETA,Phenotype,SNP
23343,23344,ORorBETA,Phenotype,SNP
23343,23345,ORorBETA,Phenotype,SNP
23346,19832,ORorBETA,Phenotype,SNP
23346,23347,ORorBETA,Phenotype,SNP
23341,23348,ORorBETA,Phenotype,SNP
23341,23349,ORorBETA,Phenotype,SNP
23341,23350,ORorBETA,Phenotype,SNP
23346,23351,ORorBETA,Phenotype,SNP
21860,23414,ORorBETA,Phenotype,SNP
23417,23418,ORorBETA,Phenotype,SNP
23417,23419,ORorBETA,Phenotype,SNP
23464,23465,ORorBETA,Phenotype,SNP
23464,23466,ORorBETA,Phenotype,SNP
23467,23468,ORorBETA,Phenotype,SNP
23467,23469,ORorBETA,Phenotype,SNP
23467,23470,ORorBETA,Phenotype,SNP
23467,23471,ORorBETA,Phenotype,SNP
23474,23475,ORorBETA,Phenotype,SNP
23464,23469,ORorBETA,Phenotype,SNP
23476,23477,ORorBETA,Phenotype,SNP
23476,23478,ORorBETA,Phenotype,SNP
23476,23479,ORorBETA,Phenotype,SNP
23476,23480,ORorBETA,Phenotype,SNP
23341,23481,ORorBETA,Phenotype,SNP
23341,23482,ORorBETA,Phenotype,SNP
23341,23483,ORorBETA,Phenotype,SNP
19259,23491,ORorBETA,Phenotype,SNP
19259,23492,ORorBETA,Phenotype,SNP
23530,23531,ORorBETA,Phenotype,SNP
23530,23532,ORorBETA,Phenotype,SNP
23530,23533,ORorBETA,Phenotype,SNP
23534,23531,ORorBETA,Phenotype,SNP
23534,17275,ORorBETA,Phenotype,SNP
23534,23533,ORorBETA,Phenotype,SNP
23554,23555,ORorBETA,Phenotype,SNP
23554,16213,ORorBETA,Phenotype,SNP
23554,23558,ORorBETA,Phenotype,SNP
23559,23560,ORorBETA,Phenotype,SNP
23559,23565,ORorBETA,Phenotype,SNP
23554,23569,ORorBETA,Phenotype,SNP
23554,23570,ORorBETA,Phenotype,SNP
23554,23571,ORorBETA,Phenotype,SNP
23626,22717,ORorBETA,Phenotype,SNP
18660,21186,ORorBETA,Phenotype,SNP
18660,23696,ORorBETA,Phenotype,SNP
18660,16443,ORorBETA,Phenotype,SNP
18660,19834,ORorBETA,Phenotype,SNP
18660,20071,ORorBETA,Phenotype,SNP
18660,17561,ORorBETA,Phenotype,SNP
17164,17022,ORorBETA,Phenotype,SNP
17164,17945,ORorBETA,Phenotype,SNP
17164,21502,ORorBETA,Phenotype,SNP
17164,23697,ORorBETA,Phenotype,SNP
17164,23698,ORorBETA,Phenotype,SNP
17164,23699,ORorBETA,Phenotype,SNP
17164,17401,ORorBETA,Phenotype,SNP
17164,23700,ORorBETA,Phenotype,SNP
17164,23701,ORorBETA,Phenotype,SNP
17164,19658,ORorBETA,Phenotype,SNP
17164,23702,ORorBETA,Phenotype,SNP
17164,23703,ORorBETA,Phenotype,SNP
17164,23704,ORorBETA,Phenotype,SNP
17164,17053,ORorBETA,Phenotype,SNP
17164,23705,ORorBETA,Phenotype,SNP
17164,23706,ORorBETA,Phenotype,SNP
17164,23707,ORorBETA,Phenotype,SNP
68,23708,ORorBETA,Phenotype,SNP
68,23709,ORorBETA,Phenotype,SNP
68,23710,ORorBETA,Phenotype,SNP
68,23711,ORorBETA,Phenotype,SNP
68,23712,ORorBETA,Phenotype,SNP
68,23713,ORorBETA,Phenotype,SNP
68,23714,ORorBETA,Phenotype,SNP
68,23715,ORorBETA,Phenotype,SNP
68,23716,ORorBETA,Phenotype,SNP
68,19161,ORorBETA,Phenotype,SNP
68,23727,ORorBETA,Phenotype,SNP
68,23728,ORorBETA,Phenotype,SNP
68,23729,ORorBETA,Phenotype,SNP
68,23730,ORorBETA,Phenotype,SNP
68,23731,ORorBETA,Phenotype,SNP
68,23732,ORorBETA,Phenotype,SNP
68,23733,ORorBETA,Phenotype,SNP
68,23734,ORorBETA,Phenotype,SNP
68,23735,ORorBETA,Phenotype,SNP
68,23736,ORorBETA,Phenotype,SNP
68,23737,ORorBETA,Phenotype,SNP
68,23738,ORorBETA,Phenotype,SNP
68,23739,ORorBETA,Phenotype,SNP
68,23740,ORorBETA,Phenotype,SNP
68,23741,ORorBETA,Phenotype,SNP
68,23742,ORorBETA,Phenotype,SNP
68,23743,ORorBETA,Phenotype,SNP
68,23744,ORorBETA,Phenotype,SNP
68,23745,ORorBETA,Phenotype,SNP
68,23746,ORorBETA,Phenotype,SNP
68,23747,ORorBETA,Phenotype,SNP
68,23748,ORorBETA,Phenotype,SNP
68,23749,ORorBETA,Phenotype,SNP
68,23750,ORorBETA,Phenotype,SNP
68,23751,ORorBETA,Phenotype,SNP
68,17219,ORorBETA,Phenotype,SNP
68,23752,ORorBETA,Phenotype,SNP
68,23753,ORorBETA,Phenotype,SNP
68,23754,ORorBETA,Phenotype,SNP
68,21046,ORorBETA,Phenotype,SNP
68,23755,ORorBETA,Phenotype,SNP
68,23756,ORorBETA,Phenotype,SNP
68,23757,ORorBETA,Phenotype,SNP
68,23758,ORorBETA,Phenotype,SNP
68,23759,ORorBETA,Phenotype,SNP
68,23760,ORorBETA,Phenotype,SNP
68,16014,ORorBETA,Phenotype,SNP
68,23761,ORorBETA,Phenotype,SNP
68,23762,ORorBETA,Phenotype,SNP
68,23763,ORorBETA,Phenotype,SNP
68,23764,ORorBETA,Phenotype,SNP
17984,17985,ORorBETA,Phenotype,SNP
23780,23781,ORorBETA,Phenotype,SNP
23780,23782,ORorBETA,Phenotype,SNP
23780,23783,ORorBETA,Phenotype,SNP
23780,23784,ORorBETA,Phenotype,SNP
23780,23785,ORorBETA,Phenotype,SNP
23780,23786,ORorBETA,Phenotype,SNP
23780,23787,ORorBETA,Phenotype,SNP
23780,23788,ORorBETA,Phenotype,SNP
23780,23789,ORorBETA,Phenotype,SNP
23780,23790,ORorBETA,Phenotype,SNP
23780,23791,ORorBETA,Phenotype,SNP
23780,23792,ORorBETA,Phenotype,SNP
23780,23793,ORorBETA,Phenotype,SNP
23780,23794,ORorBETA,Phenotype,SNP
23780,23795,ORorBETA,Phenotype,SNP
23780,23796,ORorBETA,Phenotype,SNP
21278,23797,ORorBETA,Phenotype,SNP
23798,16788,ORorBETA,Phenotype,SNP
23798,23799,ORorBETA,Phenotype,SNP
23798,16790,ORorBETA,Phenotype,SNP
23798,23800,ORorBETA,Phenotype,SNP
23801,23802,ORorBETA,Phenotype,SNP
23801,16790,ORorBETA,Phenotype,SNP
23801,23800,ORorBETA,Phenotype,SNP
23798,23803,ORorBETA,Phenotype,SNP
23798,23804,ORorBETA,Phenotype,SNP
23798,23805,ORorBETA,Phenotype,SNP
23798,23806,ORorBETA,Phenotype,SNP
23798,23807,ORorBETA,Phenotype,SNP
23798,23808,ORorBETA,Phenotype,SNP
23798,23809,ORorBETA,Phenotype,SNP
23798,23810,ORorBETA,Phenotype,SNP
23798,23811,ORorBETA,Phenotype,SNP
23798,23812,ORorBETA,Phenotype,SNP
23798,23813,ORorBETA,Phenotype,SNP
23798,23814,ORorBETA,Phenotype,SNP
23798,19241,ORorBETA,Phenotype,SNP
23798,23815,ORorBETA,Phenotype,SNP
23780,23816,ORorBETA,Phenotype,SNP
23780,23817,ORorBETA,Phenotype,SNP
23780,23818,ORorBETA,Phenotype,SNP
23780,23819,ORorBETA,Phenotype,SNP
23780,23820,ORorBETA,Phenotype,SNP
23780,23821,ORorBETA,Phenotype,SNP
68,23840,ORorBETA,Phenotype,SNP
68,23841,ORorBETA,Phenotype,SNP
68,21148,ORorBETA,Phenotype,SNP
68,23842,ORorBETA,Phenotype,SNP
68,23843,ORorBETA,Phenotype,SNP
68,23844,ORorBETA,Phenotype,SNP
68,15993,ORorBETA,Phenotype,SNP
68,23845,ORorBETA,Phenotype,SNP
68,23846,ORorBETA,Phenotype,SNP
68,23847,ORorBETA,Phenotype,SNP
68,23848,ORorBETA,Phenotype,SNP
68,23849,ORorBETA,Phenotype,SNP
68,23850,ORorBETA,Phenotype,SNP
68,23851,ORorBETA,Phenotype,SNP
68,23852,ORorBETA,Phenotype,SNP
68,23853,ORorBETA,Phenotype,SNP
68,23854,ORorBETA,Phenotype,SNP
68,23855,ORorBETA,Phenotype,SNP
68,23856,ORorBETA,Phenotype,SNP
68,23857,ORorBETA,Phenotype,SNP
68,23858,ORorBETA,Phenotype,SNP
68,22558,ORorBETA,Phenotype,SNP
68,23859,ORorBETA,Phenotype,SNP
68,23860,ORorBETA,Phenotype,SNP
68,23861,ORorBETA,Phenotype,SNP
68,23862,ORorBETA,Phenotype,SNP
68,20577,ORorBETA,Phenotype,SNP
68,17788,ORorBETA,Phenotype,SNP
68,23863,ORorBETA,Phenotype,SNP
68,23864,ORorBETA,Phenotype,SNP
68,23865,ORorBETA,Phenotype,SNP
68,23866,ORorBETA,Phenotype,SNP
68,23867,ORorBETA,Phenotype,SNP
68,23868,ORorBETA,Phenotype,SNP
68,19431,ORorBETA,Phenotype,SNP
68,23869,ORorBETA,Phenotype,SNP
68,23870,ORorBETA,Phenotype,SNP
68,23871,ORorBETA,Phenotype,SNP
68,23872,ORorBETA,Phenotype,SNP
68,23873,ORorBETA,Phenotype,SNP
68,23874,ORorBETA,Phenotype,SNP
68,23875,ORorBETA,Phenotype,SNP
68,23876,ORorBETA,Phenotype,SNP
68,23877,ORorBETA,Phenotype,SNP
68,23878,ORorBETA,Phenotype,SNP
68,23879,ORorBETA,Phenotype,SNP
68,23880,ORorBETA,Phenotype,SNP
68,23881,ORorBETA,Phenotype,SNP
68,23882,ORorBETA,Phenotype,SNP
68,23883,ORorBETA,Phenotype,SNP
23780,23898,ORorBETA,Phenotype,SNP
23780,23899,ORorBETA,Phenotype,SNP
23780,23900,ORorBETA,Phenotype,SNP
23780,23901,ORorBETA,Phenotype,SNP
23908,18807,ORorBETA,Phenotype,SNP
23909,23910,ORorBETA,Phenotype,SNP
23909,23911,ORorBETA,Phenotype,SNP
23909,23807,ORorBETA,Phenotype,SNP
23909,20669,ORorBETA,Phenotype,SNP
17984,23912,ORorBETA,Phenotype,SNP
17984,21376,ORorBETA,Phenotype,SNP
17984,23913,ORorBETA,Phenotype,SNP
17984,21319,ORorBETA,Phenotype,SNP
17984,23914,ORorBETA,Phenotype,SNP
17984,23915,ORorBETA,Phenotype,SNP
17984,16104,ORorBETA,Phenotype,SNP
17984,21185,ORorBETA,Phenotype,SNP
17984,23916,ORorBETA,Phenotype,SNP
17984,21143,ORorBETA,Phenotype,SNP
17984,23917,ORorBETA,Phenotype,SNP
17984,23918,ORorBETA,Phenotype,SNP
17984,23919,ORorBETA,Phenotype,SNP
17984,23920,ORorBETA,Phenotype,SNP
17984,23921,ORorBETA,Phenotype,SNP
17984,23922,ORorBETA,Phenotype,SNP
17984,23923,ORorBETA,Phenotype,SNP
17984,23924,ORorBETA,Phenotype,SNP
17984,23925,ORorBETA,Phenotype,SNP
23780,23926,ORorBETA,Phenotype,SNP
23780,23927,ORorBETA,Phenotype,SNP
23780,23928,ORorBETA,Phenotype,SNP
23780,23929,ORorBETA,Phenotype,SNP
23780,23930,ORorBETA,Phenotype,SNP
23780,23931,ORorBETA,Phenotype,SNP
23780,20702,ORorBETA,Phenotype,SNP
23780,23932,ORorBETA,Phenotype,SNP
18660,17632,ORorBETA,Phenotype,SNP
18660,23941,ORorBETA,Phenotype,SNP
18660,23942,ORorBETA,Phenotype,SNP
18660,23943,ORorBETA,Phenotype,SNP
18660,23944,ORorBETA,Phenotype,SNP
18660,23945,ORorBETA,Phenotype,SNP
18660,20272,ORorBETA,Phenotype,SNP
18660,17479,ORorBETA,Phenotype,SNP
18660,23946,ORorBETA,Phenotype,SNP
18660,23947,ORorBETA,Phenotype,SNP
18660,21603,ORorBETA,Phenotype,SNP
18660,17376,ORorBETA,Phenotype,SNP
18660,23948,ORorBETA,Phenotype,SNP
17164,19958,ORorBETA,Phenotype,SNP
17164,23950,ORorBETA,Phenotype,SNP
17164,23951,ORorBETA,Phenotype,SNP
17164,23952,ORorBETA,Phenotype,SNP
17164,23953,ORorBETA,Phenotype,SNP
17164,23954,ORorBETA,Phenotype,SNP
17164,23955,ORorBETA,Phenotype,SNP
17164,23956,ORorBETA,Phenotype,SNP
17164,23957,ORorBETA,Phenotype,SNP
17164,23958,ORorBETA,Phenotype,SNP
17164,19195,ORorBETA,Phenotype,SNP
17164,23959,ORorBETA,Phenotype,SNP
17164,19964,ORorBETA,Phenotype,SNP
17164,19667,ORorBETA,Phenotype,SNP
17164,23960,ORorBETA,Phenotype,SNP
17164,17040,ORorBETA,Phenotype,SNP
17164,23961,ORorBETA,Phenotype,SNP
17164,23962,ORorBETA,Phenotype,SNP
17164,23963,ORorBETA,Phenotype,SNP
23780,24013,ORorBETA,Phenotype,SNP
23780,24014,ORorBETA,Phenotype,SNP
23780,24015,ORorBETA,Phenotype,SNP
23780,24016,ORorBETA,Phenotype,SNP
23780,24017,ORorBETA,Phenotype,SNP
23780,24018,ORorBETA,Phenotype,SNP
23780,24019,ORorBETA,Phenotype,SNP
23780,18681,ORorBETA,Phenotype,SNP
23780,24020,ORorBETA,Phenotype,SNP
23780,24021,ORorBETA,Phenotype,SNP
23780,24022,ORorBETA,Phenotype,SNP
23780,24023,ORorBETA,Phenotype,SNP
23780,24024,ORorBETA,Phenotype,SNP
23780,24025,ORorBETA,Phenotype,SNP
23780,24026,ORorBETA,Phenotype,SNP
23780,24027,ORorBETA,Phenotype,SNP
23780,24028,ORorBETA,Phenotype,SNP
23909,24030,ORorBETA,Phenotype,SNP
23909,24031,ORorBETA,Phenotype,SNP
23909,24032,ORorBETA,Phenotype,SNP
23801,23814,ORorBETA,Phenotype,SNP
23801,23815,ORorBETA,Phenotype,SNP
23801,23803,ORorBETA,Phenotype,SNP
23801,23804,ORorBETA,Phenotype,SNP
23801,23807,ORorBETA,Phenotype,SNP
23801,23811,ORorBETA,Phenotype,SNP
23801,24046,ORorBETA,Phenotype,SNP
23801,22979,ORorBETA,Phenotype,SNP
23780,24047,ORorBETA,Phenotype,SNP
23780,24048,ORorBETA,Phenotype,SNP
23780,24049,ORorBETA,Phenotype,SNP
23780,24050,ORorBETA,Phenotype,SNP
23780,24051,ORorBETA,Phenotype,SNP
23780,24052,ORorBETA,Phenotype,SNP
23780,24053,ORorBETA,Phenotype,SNP
23780,24054,ORorBETA,Phenotype,SNP
18660,24090,ORorBETA,Phenotype,SNP
18660,18518,ORorBETA,Phenotype,SNP
18660,23690,ORorBETA,Phenotype,SNP
18660,19978,ORorBETA,Phenotype,SNP
18660,17455,ORorBETA,Phenotype,SNP
18660,24091,ORorBETA,Phenotype,SNP
18660,24092,ORorBETA,Phenotype,SNP
18660,24093,ORorBETA,Phenotype,SNP
18660,24094,ORorBETA,Phenotype,SNP
18660,24095,ORorBETA,Phenotype,SNP
18660,18197,ORorBETA,Phenotype,SNP
18660,24096,ORorBETA,Phenotype,SNP
18660,17339,ORorBETA,Phenotype,SNP
18660,24097,ORorBETA,Phenotype,SNP
18660,24098,ORorBETA,Phenotype,SNP
18660,24099,ORorBETA,Phenotype,SNP
18660,24100,ORorBETA,Phenotype,SNP
18660,21392,ORorBETA,Phenotype,SNP
18660,17371,ORorBETA,Phenotype,SNP
18660,24101,ORorBETA,Phenotype,SNP
24124,24125,ORorBETA,Phenotype,SNP
24124,24126,ORorBETA,Phenotype,SNP
24124,24127,ORorBETA,Phenotype,SNP
24124,24128,ORorBETA,Phenotype,SNP
24124,24129,ORorBETA,Phenotype,SNP
24124,21099,ORorBETA,Phenotype,SNP
17984,24133,ORorBETA,Phenotype,SNP
17984,24134,ORorBETA,Phenotype,SNP
17984,24135,ORorBETA,Phenotype,SNP
17984,24136,ORorBETA,Phenotype,SNP
17984,24137,ORorBETA,Phenotype,SNP
17984,22044,ORorBETA,Phenotype,SNP
17984,24138,ORorBETA,Phenotype,SNP
17984,24139,ORorBETA,Phenotype,SNP
17984,21263,ORorBETA,Phenotype,SNP
17984,21265,ORorBETA,Phenotype,SNP
17984,24140,ORorBETA,Phenotype,SNP
17984,18738,ORorBETA,Phenotype,SNP
17984,24141,ORorBETA,Phenotype,SNP
17984,17165,ORorBETA,Phenotype,SNP
17984,24142,ORorBETA,Phenotype,SNP
17984,24143,ORorBETA,Phenotype,SNP
17984,24144,ORorBETA,Phenotype,SNP
17984,24145,ORorBETA,Phenotype,SNP
17984,24146,ORorBETA,Phenotype,SNP
17984,24147,ORorBETA,Phenotype,SNP
17984,24148,ORorBETA,Phenotype,SNP
17984,24149,ORorBETA,Phenotype,SNP
17984,24150,ORorBETA,Phenotype,SNP
17984,24151,ORorBETA,Phenotype,SNP
17984,24152,ORorBETA,Phenotype,SNP
24158,20568,ORorBETA,Phenotype,SNP
24159,23910,ORorBETA,Phenotype,SNP
17286,24208,ORorBETA,Phenotype,SNP
17286,21601,ORorBETA,Phenotype,SNP
17286,20800,ORorBETA,Phenotype,SNP
17286,21602,ORorBETA,Phenotype,SNP
17286,18201,ORorBETA,Phenotype,SNP
17286,21603,ORorBETA,Phenotype,SNP
17286,24209,ORorBETA,Phenotype,SNP
17286,17538,ORorBETA,Phenotype,SNP
17286,17632,ORorBETA,Phenotype,SNP
17286,24210,ORorBETA,Phenotype,SNP
17286,17032,ORorBETA,Phenotype,SNP
17286,21634,ORorBETA,Phenotype,SNP
17164,20682,ORorBETA,Phenotype,SNP
17164,19879,ORorBETA,Phenotype,SNP
17164,24221,ORorBETA,Phenotype,SNP
17164,24222,ORorBETA,Phenotype,SNP
17164,24223,ORorBETA,Phenotype,SNP
17164,21399,ORorBETA,Phenotype,SNP
17164,24224,ORorBETA,Phenotype,SNP
17164,24225,ORorBETA,Phenotype,SNP
17164,24226,ORorBETA,Phenotype,SNP
17164,24227,ORorBETA,Phenotype,SNP
17164,24228,ORorBETA,Phenotype,SNP
17164,24229,ORorBETA,Phenotype,SNP
17164,24230,ORorBETA,Phenotype,SNP
17164,24231,ORorBETA,Phenotype,SNP
17164,16274,ORorBETA,Phenotype,SNP
17164,24232,ORorBETA,Phenotype,SNP
17164,24233,ORorBETA,Phenotype,SNP
17164,19676,ORorBETA,Phenotype,SNP
17164,19943,ORorBETA,Phenotype,SNP
17164,24234,ORorBETA,Phenotype,SNP
17164,18750,ORorBETA,Phenotype,SNP
17164,24235,ORorBETA,Phenotype,SNP
17164,19678,ORorBETA,Phenotype,SNP
17164,24236,ORorBETA,Phenotype,SNP
17164,24237,ORorBETA,Phenotype,SNP
19005,18166,ORorBETA,Phenotype,SNP
19005,18203,ORorBETA,Phenotype,SNP
19005,24219,ORorBETA,Phenotype,SNP
19005,24263,ORorBETA,Phenotype,SNP
19005,24264,ORorBETA,Phenotype,SNP
