FromID,ToID,Relation_type,FromType,ToType
20871,20872,ORorBETA,Phenotype,SNP
16027,20880,ORorBETA,Phenotype,SNP
16521,20886,ORorBETA,Phenotype,SNP
16716,20892,ORorBETA,Phenotype,SNP
17653,20904,ORorBETA,Phenotype,SNP
16109,20905,ORorBETA,Phenotype,SNP
16057,20915,ORorBETA,Phenotype,SNP
16057,20916,ORorBETA,Phenotype,SNP
16127,20921,ORorBETA,Phenotype,SNP
16109,20942,ORorBETA,Phenotype,SNP
16109,20943,ORorBETA,Phenotype,SNP
20944,20945,ORorBETA,Phenotype,SNP
16241,20954,ORorBETA,Phenotype,SNP
20957,20775,ORorBETA,Phenotype,SNP
20959,20960,ORorBETA,Phenotype,SNP
20964,20962,ORorBETA,Phenotype,SNP
20966,20962,ORorBETA,Phenotype,SNP
20967,20962,ORorBETA,Phenotype,SNP
17804,20968,ORorBETA,Phenotype,SNP
17804,18217,ORorBETA,Phenotype,SNP
20974,20968,ORorBETA,Phenotype,SNP
21001,20982,ORorBETA,Phenotype,SNP
21008,21009,ORorBETA,Phenotype,SNP
17838,20990,ORorBETA,Phenotype,SNP
21026,20990,ORorBETA,Phenotype,SNP
21027,16653,ORorBETA,Phenotype,SNP
21027,20980,ORorBETA,Phenotype,SNP
68,21025,ORorBETA,Phenotype,SNP
21029,21025,ORorBETA,Phenotype,SNP
15980,20991,ORorBETA,Phenotype,SNP
200,21380,ORorBETA,Phenotype,SNP
200,21420,ORorBETA,Phenotype,SNP
200,21452,ORorBETA,Phenotype,SNP
200,21461,ORorBETA,Phenotype,SNP
200,21462,ORorBETA,Phenotype,SNP
200,21471,ORorBETA,Phenotype,SNP
200,21501,ORorBETA,Phenotype,SNP
200,21506,ORorBETA,Phenotype,SNP
200,21513,ORorBETA,Phenotype,SNP
200,21532,ORorBETA,Phenotype,SNP
200,21698,ORorBETA,Phenotype,SNP
200,21771,ORorBETA,Phenotype,SNP
200,21772,ORorBETA,Phenotype,SNP
200,21892,ORorBETA,Phenotype,SNP
200,21960,ORorBETA,Phenotype,SNP
200,22001,ORorBETA,Phenotype,SNP
200,22002,ORorBETA,Phenotype,SNP
200,22003,ORorBETA,Phenotype,SNP
200,22004,ORorBETA,Phenotype,SNP
200,22005,ORorBETA,Phenotype,SNP
200,22006,ORorBETA,Phenotype,SNP
200,22007,ORorBETA,Phenotype,SNP
200,22008,ORorBETA,Phenotype,SNP
200,22091,ORorBETA,Phenotype,SNP
200,22092,ORorBETA,Phenotype,SNP
200,22093,ORorBETA,Phenotype,SNP
200,22094,ORorBETA,Phenotype,SNP
200,22095,ORorBETA,Phenotype,SNP
200,22096,ORorBETA,Phenotype,SNP
200,22097,ORorBETA,Phenotype,SNP
200,22098,ORorBETA,Phenotype,SNP
200,22099,ORorBETA,Phenotype,SNP
200,22121,ORorBETA,Phenotype,SNP
200,22207,ORorBETA,Phenotype,SNP
200,22221,ORorBETA,Phenotype,SNP
200,22222,ORorBETA,Phenotype,SNP
200,22224,ORorBETA,Phenotype,SNP
200,22225,ORorBETA,Phenotype,SNP
200,22226,ORorBETA,Phenotype,SNP
200,22228,ORorBETA,Phenotype,SNP
200,22229,ORorBETA,Phenotype,SNP
200,22230,ORorBETA,Phenotype,SNP
200,22232,ORorBETA,Phenotype,SNP
200,22233,ORorBETA,Phenotype,SNP
200,22237,ORorBETA,Phenotype,SNP
200,22238,ORorBETA,Phenotype,SNP
200,22239,ORorBETA,Phenotype,SNP
200,22240,ORorBETA,Phenotype,SNP
200,22241,ORorBETA,Phenotype,SNP
200,22242,ORorBETA,Phenotype,SNP
200,22244,ORorBETA,Phenotype,SNP
200,22245,ORorBETA,Phenotype,SNP
200,22333,ORorBETA,Phenotype,SNP
200,22382,ORorBETA,Phenotype,SNP
200,22395,ORorBETA,Phenotype,SNP
200,22396,ORorBETA,Phenotype,SNP
200,22416,ORorBETA,Phenotype,SNP
200,22424,ORorBETA,Phenotype,SNP
200,22447,ORorBETA,Phenotype,SNP
200,22453,ORorBETA,Phenotype,SNP
200,22475,ORorBETA,Phenotype,SNP
200,22478,ORorBETA,Phenotype,SNP
200,22480,ORorBETA,Phenotype,SNP
200,22481,ORorBETA,Phenotype,SNP
200,22494,ORorBETA,Phenotype,SNP
200,22510,ORorBETA,Phenotype,SNP
200,22512,ORorBETA,Phenotype,SNP
200,22515,ORorBETA,Phenotype,SNP
200,22573,ORorBETA,Phenotype,SNP
200,22575,ORorBETA,Phenotype,SNP
200,22598,ORorBETA,Phenotype,SNP
200,22668,ORorBETA,Phenotype,SNP
200,22673,ORorBETA,Phenotype,SNP
200,22676,ORorBETA,Phenotype,SNP
200,22677,ORorBETA,Phenotype,SNP
200,22692,ORorBETA,Phenotype,SNP
200,22706,ORorBETA,Phenotype,SNP
200,22750,ORorBETA,Phenotype,SNP
200,22778,ORorBETA,Phenotype,SNP
200,22808,ORorBETA,Phenotype,SNP
200,22809,ORorBETA,Phenotype,SNP
200,22810,ORorBETA,Phenotype,SNP
200,22811,ORorBETA,Phenotype,SNP
200,22812,ORorBETA,Phenotype,SNP
200,22814,ORorBETA,Phenotype,SNP
200,22815,ORorBETA,Phenotype,SNP
200,22816,ORorBETA,Phenotype,SNP
200,22817,ORorBETA,Phenotype,SNP
200,22818,ORorBETA,Phenotype,SNP
200,22825,ORorBETA,Phenotype,SNP
200,22830,ORorBETA,Phenotype,SNP
200,22835,ORorBETA,Phenotype,SNP
200,22836,ORorBETA,Phenotype,SNP
200,22837,ORorBETA,Phenotype,SNP
200,22850,ORorBETA,Phenotype,SNP
200,22858,ORorBETA,Phenotype,SNP
200,22867,ORorBETA,Phenotype,SNP
200,22881,ORorBETA,Phenotype,SNP
200,22882,ORorBETA,Phenotype,SNP
200,22895,ORorBETA,Phenotype,SNP
200,22910,ORorBETA,Phenotype,SNP
200,22924,ORorBETA,Phenotype,SNP
200,22952,ORorBETA,Phenotype,SNP
200,22954,ORorBETA,Phenotype,SNP
200,23134,ORorBETA,Phenotype,SNP
200,23135,ORorBETA,Phenotype,SNP
200,23136,ORorBETA,Phenotype,SNP
200,23137,ORorBETA,Phenotype,SNP
200,23138,ORorBETA,Phenotype,SNP
200,23139,ORorBETA,Phenotype,SNP
200,23140,ORorBETA,Phenotype,SNP
200,23141,ORorBETA,Phenotype,SNP
200,23144,ORorBETA,Phenotype,SNP
200,23145,ORorBETA,Phenotype,SNP
200,23146,ORorBETA,Phenotype,SNP
200,23147,ORorBETA,Phenotype,SNP
200,23148,ORorBETA,Phenotype,SNP
200,23149,ORorBETA,Phenotype,SNP
200,23150,ORorBETA,Phenotype,SNP
200,23151,ORorBETA,Phenotype,SNP
200,23152,ORorBETA,Phenotype,SNP
200,23153,ORorBETA,Phenotype,SNP
200,23160,ORorBETA,Phenotype,SNP
200,23175,ORorBETA,Phenotype,SNP
200,23203,ORorBETA,Phenotype,SNP
200,23240,ORorBETA,Phenotype,SNP
200,23252,ORorBETA,Phenotype,SNP
200,23253,ORorBETA,Phenotype,SNP
200,23254,ORorBETA,Phenotype,SNP
200,23272,ORorBETA,Phenotype,SNP
200,23273,ORorBETA,Phenotype,SNP
200,23313,ORorBETA,Phenotype,SNP
200,23314,ORorBETA,Phenotype,SNP
200,23315,ORorBETA,Phenotype,SNP
200,23350,ORorBETA,Phenotype,SNP
200,23436,ORorBETA,Phenotype,SNP
200,23437,ORorBETA,Phenotype,SNP
200,23438,ORorBETA,Phenotype,SNP
200,23439,ORorBETA,Phenotype,SNP
200,23440,ORorBETA,Phenotype,SNP
200,23441,ORorBETA,Phenotype,SNP
200,23442,ORorBETA,Phenotype,SNP
200,23443,ORorBETA,Phenotype,SNP
200,23444,ORorBETA,Phenotype,SNP
200,23445,ORorBETA,Phenotype,SNP
200,23446,ORorBETA,Phenotype,SNP
200,23447,ORorBETA,Phenotype,SNP
200,23449,ORorBETA,Phenotype,SNP
200,23450,ORorBETA,Phenotype,SNP
200,23451,ORorBETA,Phenotype,SNP
200,23452,ORorBETA,Phenotype,SNP
200,23453,ORorBETA,Phenotype,SNP
200,23454,ORorBETA,Phenotype,SNP
200,23455,ORorBETA,Phenotype,SNP
200,23456,ORorBETA,Phenotype,SNP
200,23457,ORorBETA,Phenotype,SNP
200,23458,ORorBETA,Phenotype,SNP
200,23460,ORorBETA,Phenotype,SNP
200,23462,ORorBETA,Phenotype,SNP
200,23470,ORorBETA,Phenotype,SNP
200,23471,ORorBETA,Phenotype,SNP
200,23473,ORorBETA,Phenotype,SNP
200,23474,ORorBETA,Phenotype,SNP
200,23477,ORorBETA,Phenotype,SNP
200,23478,ORorBETA,Phenotype,SNP
200,23480,ORorBETA,Phenotype,SNP
200,23481,ORorBETA,Phenotype,SNP
200,23482,ORorBETA,Phenotype,SNP
200,23483,ORorBETA,Phenotype,SNP
200,23484,ORorBETA,Phenotype,SNP
200,23485,ORorBETA,Phenotype,SNP
200,23487,ORorBETA,Phenotype,SNP
200,23488,ORorBETA,Phenotype,SNP
200,23489,ORorBETA,Phenotype,SNP
200,23498,ORorBETA,Phenotype,SNP
200,23499,ORorBETA,Phenotype,SNP
200,23500,ORorBETA,Phenotype,SNP
200,23501,ORorBETA,Phenotype,SNP
200,23502,ORorBETA,Phenotype,SNP
200,23506,ORorBETA,Phenotype,SNP
200,23507,ORorBETA,Phenotype,SNP
200,23509,ORorBETA,Phenotype,SNP
200,23510,ORorBETA,Phenotype,SNP
200,23511,ORorBETA,Phenotype,SNP
200,23512,ORorBETA,Phenotype,SNP
200,23513,ORorBETA,Phenotype,SNP
200,23514,ORorBETA,Phenotype,SNP
200,23515,ORorBETA,Phenotype,SNP
200,23520,ORorBETA,Phenotype,SNP
200,23521,ORorBETA,Phenotype,SNP
200,23522,ORorBETA,Phenotype,SNP
200,23523,ORorBETA,Phenotype,SNP
200,23524,ORorBETA,Phenotype,SNP
200,23525,ORorBETA,Phenotype,SNP
200,23528,ORorBETA,Phenotype,SNP
200,23529,ORorBETA,Phenotype,SNP
200,23531,ORorBETA,Phenotype,SNP
200,23532,ORorBETA,Phenotype,SNP
200,23533,ORorBETA,Phenotype,SNP
200,23534,ORorBETA,Phenotype,SNP
200,23535,ORorBETA,Phenotype,SNP
200,23536,ORorBETA,Phenotype,SNP
200,23537,ORorBETA,Phenotype,SNP
200,23538,ORorBETA,Phenotype,SNP
200,23539,ORorBETA,Phenotype,SNP
200,23540,ORorBETA,Phenotype,SNP
200,23541,ORorBETA,Phenotype,SNP
200,23543,ORorBETA,Phenotype,SNP
200,23544,ORorBETA,Phenotype,SNP
200,23545,ORorBETA,Phenotype,SNP
200,23548,ORorBETA,Phenotype,SNP
200,23549,ORorBETA,Phenotype,SNP
200,23550,ORorBETA,Phenotype,SNP
200,23553,ORorBETA,Phenotype,SNP
200,23555,ORorBETA,Phenotype,SNP
200,23556,ORorBETA,Phenotype,SNP
200,23557,ORorBETA,Phenotype,SNP
200,23558,ORorBETA,Phenotype,SNP
200,23560,ORorBETA,Phenotype,SNP
200,23561,ORorBETA,Phenotype,SNP
200,23562,ORorBETA,Phenotype,SNP
200,23563,ORorBETA,Phenotype,SNP
200,23564,ORorBETA,Phenotype,SNP
200,23565,ORorBETA,Phenotype,SNP
200,23566,ORorBETA,Phenotype,SNP
200,23567,ORorBETA,Phenotype,SNP
200,23568,ORorBETA,Phenotype,SNP
200,23569,ORorBETA,Phenotype,SNP
200,23570,ORorBETA,Phenotype,SNP
200,23571,ORorBETA,Phenotype,SNP
200,23572,ORorBETA,Phenotype,SNP
200,23573,ORorBETA,Phenotype,SNP
200,23574,ORorBETA,Phenotype,SNP
200,23575,ORorBETA,Phenotype,SNP
200,23576,ORorBETA,Phenotype,SNP
200,23577,ORorBETA,Phenotype,SNP
200,23578,ORorBETA,Phenotype,SNP
200,23579,ORorBETA,Phenotype,SNP
200,23580,ORorBETA,Phenotype,SNP
200,23581,ORorBETA,Phenotype,SNP
200,23582,ORorBETA,Phenotype,SNP
200,23583,ORorBETA,Phenotype,SNP
200,23584,ORorBETA,Phenotype,SNP
200,23585,ORorBETA,Phenotype,SNP
200,23586,ORorBETA,Phenotype,SNP
200,23587,ORorBETA,Phenotype,SNP
200,23588,ORorBETA,Phenotype,SNP
200,23590,ORorBETA,Phenotype,SNP
200,23592,ORorBETA,Phenotype,SNP
200,23593,ORorBETA,Phenotype,SNP
200,23595,ORorBETA,Phenotype,SNP
200,23596,ORorBETA,Phenotype,SNP
200,23599,ORorBETA,Phenotype,SNP
200,23649,ORorBETA,Phenotype,SNP
200,23691,ORorBETA,Phenotype,SNP
200,23697,ORorBETA,Phenotype,SNP
200,23708,ORorBETA,Phenotype,SNP
200,23719,ORorBETA,Phenotype,SNP
200,23748,ORorBETA,Phenotype,SNP
200,23749,ORorBETA,Phenotype,SNP
200,23750,ORorBETA,Phenotype,SNP
200,23784,ORorBETA,Phenotype,SNP
200,23797,ORorBETA,Phenotype,SNP
200,23818,ORorBETA,Phenotype,SNP
200,23873,ORorBETA,Phenotype,SNP
200,23879,ORorBETA,Phenotype,SNP
200,23904,ORorBETA,Phenotype,SNP
200,23908,ORorBETA,Phenotype,SNP
200,23949,ORorBETA,Phenotype,SNP
200,23990,ORorBETA,Phenotype,SNP
200,23991,ORorBETA,Phenotype,SNP
200,23992,ORorBETA,Phenotype,SNP
200,24095,ORorBETA,Phenotype,SNP
200,24122,ORorBETA,Phenotype,SNP
200,24160,ORorBETA,Phenotype,SNP
200,24205,ORorBETA,Phenotype,SNP
200,24375,ORorBETA,Phenotype,SNP
200,24376,ORorBETA,Phenotype,SNP
200,24558,ORorBETA,Phenotype,SNP
200,24559,ORorBETA,Phenotype,SNP
200,24561,ORorBETA,Phenotype,SNP
200,24562,ORorBETA,Phenotype,SNP
200,24569,ORorBETA,Phenotype,SNP
200,24570,ORorBETA,Phenotype,SNP
200,24576,ORorBETA,Phenotype,SNP
200,24577,ORorBETA,Phenotype,SNP
200,24578,ORorBETA,Phenotype,SNP
200,24588,ORorBETA,Phenotype,SNP
200,24590,ORorBETA,Phenotype,SNP
200,24593,ORorBETA,Phenotype,SNP
200,16045,ORorBETA,Phenotype,SNP
200,24634,ORorBETA,Phenotype,SNP
200,24800,ORorBETA,Phenotype,SNP
200,24942,ORorBETA,Phenotype,SNP
200,24948,ORorBETA,Phenotype,SNP
200,24949,ORorBETA,Phenotype,SNP
200,24951,ORorBETA,Phenotype,SNP
200,24958,ORorBETA,Phenotype,SNP
200,24965,ORorBETA,Phenotype,SNP
200,24967,ORorBETA,Phenotype,SNP
200,24968,ORorBETA,Phenotype,SNP
200,24973,ORorBETA,Phenotype,SNP
200,24974,ORorBETA,Phenotype,SNP
200,24976,ORorBETA,Phenotype,SNP
200,25112,ORorBETA,Phenotype,SNP
200,25166,ORorBETA,Phenotype,SNP
200,25167,ORorBETA,Phenotype,SNP
200,25168,ORorBETA,Phenotype,SNP
200,25169,ORorBETA,Phenotype,SNP
200,25170,ORorBETA,Phenotype,SNP
200,25194,ORorBETA,Phenotype,SNP
200,25195,ORorBETA,Phenotype,SNP
200,25196,ORorBETA,Phenotype,SNP
200,25197,ORorBETA,Phenotype,SNP
200,25200,ORorBETA,Phenotype,SNP
200,25204,ORorBETA,Phenotype,SNP
200,25205,ORorBETA,Phenotype,SNP
200,25206,ORorBETA,Phenotype,SNP
200,25207,ORorBETA,Phenotype,SNP
200,25209,ORorBETA,Phenotype,SNP
200,25210,ORorBETA,Phenotype,SNP
200,25216,ORorBETA,Phenotype,SNP
200,25217,ORorBETA,Phenotype,SNP
200,25233,ORorBETA,Phenotype,SNP
200,25240,ORorBETA,Phenotype,SNP
200,25269,ORorBETA,Phenotype,SNP
200,25270,ORorBETA,Phenotype,SNP
200,25271,ORorBETA,Phenotype,SNP
200,25272,ORorBETA,Phenotype,SNP
200,25275,ORorBETA,Phenotype,SNP
200,25276,ORorBETA,Phenotype,SNP
200,25277,ORorBETA,Phenotype,SNP
200,25285,ORorBETA,Phenotype,SNP
200,25286,ORorBETA,Phenotype,SNP
200,25287,ORorBETA,Phenotype,SNP
200,25288,ORorBETA,Phenotype,SNP
200,25289,ORorBETA,Phenotype,SNP
200,25290,ORorBETA,Phenotype,SNP
200,25293,ORorBETA,Phenotype,SNP
200,25294,ORorBETA,Phenotype,SNP
200,25300,ORorBETA,Phenotype,SNP
200,25301,ORorBETA,Phenotype,SNP
200,25302,ORorBETA,Phenotype,SNP
200,25303,ORorBETA,Phenotype,SNP
200,25304,ORorBETA,Phenotype,SNP
200,25305,ORorBETA,Phenotype,SNP
200,25306,ORorBETA,Phenotype,SNP
200,25328,ORorBETA,Phenotype,SNP
200,25329,ORorBETA,Phenotype,SNP
200,25330,ORorBETA,Phenotype,SNP
200,25331,ORorBETA,Phenotype,SNP
200,25362,ORorBETA,Phenotype,SNP
