FromID,ToID,Relation_type,Relation_Context_CellType,Relation_Context_DiffDay,Relation_Context_Depot,Relation_Context_Stimulation,FromType,ToType
971,2467,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2465,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2466,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2468,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2474,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2469,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2475,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1237,2428,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
694,2442,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
694,2472,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
694,2473,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2471,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2446,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2468,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2465,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2466,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2467,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2473,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2472,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2444,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2445,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2469,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2442,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2474,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2443,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
664,2475,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1718,2442,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1718,2468,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1718,2444,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1718,2443,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1718,2445,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1718,2446,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1718,2498,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1718,2467,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1718,2465,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1718,2466,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1093,2468,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1093,2487,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2468,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2445,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2443,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2446,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2442,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2444,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2471,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2465,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2467,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2466,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2440,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2498,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1203,2474,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1370,2428,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1370,2427,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2469,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2466,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2467,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2465,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2470,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2473,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2472,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2474,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2471,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2446,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2444,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2468,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
226,2445,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2468,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2443,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2442,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2445,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2446,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2444,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2467,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2465,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2466,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2498,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1201,2440,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2471,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2472,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2473,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2469,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2466,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2465,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2467,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2446,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2468,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2474,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2444,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2445,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2442,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2475,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
669,2443,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2468,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2446,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2445,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2444,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2466,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2467,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2465,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2442,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2443,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2471,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2469,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2474,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2473,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2472,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2475,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
30,2440,GO_CC,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
450,2469,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2470,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2475,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2474,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2446,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2442,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2444,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2445,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2443,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
450,2468,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1244,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1244,2475,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1244,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1244,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1244,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1244,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1244,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1244,2469,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1244,2468,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1244,2446,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1244,2474,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1244,2442,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2469,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2470,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2475,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2474,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2446,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2442,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2444,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2443,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2445,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2202,2468,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2468,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2446,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2442,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2444,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2443,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2445,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
61,2475,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2469,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2475,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2470,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2474,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2446,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2445,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2442,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2292,2443,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
871,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
871,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
871,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
871,2475,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
871,2474,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
871,2469,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
871,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
871,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
871,2470,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
871,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
189,2468,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
189,2446,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
189,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
189,2443,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
189,2442,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
189,2444,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
189,2445,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
189,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
189,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
189,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1516,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1516,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1516,2446,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
53,2428,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
53,2427,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2071,2428,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2071,2427,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
9,2427,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
9,2428,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1247,2428,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1247,2427,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
167,2468,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
167,2440,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
167,2427,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
167,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1830,2427,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1830,2428,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
926,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
926,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
926,2475,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
926,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
926,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
926,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
926,2469,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
926,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
49,2427,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
49,2428,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1203,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1203,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1474,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1474,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1474,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1474,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1474,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1474,2446,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1474,2442,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1474,2443,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1474,2444,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
183,2427,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
183,2428,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2013,2428,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
250,2428,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2469,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2475,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2470,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2474,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2446,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2442,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2444,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2443,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
455,2445,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
41,2427,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
41,2428,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2469,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2475,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2470,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2474,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2446,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2443,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2442,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2444,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2445,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
44,2468,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1151,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1151,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1151,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1151,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1151,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1151,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1151,2474,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
1151,2446,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
17,2468,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
17,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
17,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
17,2446,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
17,2442,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
17,2443,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2018,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2018,2469,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2018,2475,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2018,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2018,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2199,2469,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2199,2471,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2199,2466,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2199,2472,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2199,2465,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2199,2467,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2199,2473,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2199,2474,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
2199,2475,GO_CC,AMSC,D14,sc,FFA,LipocyteProfiler_Feature,Pathway
