FromID,ToID,Relation_type,FromType,ToType
16027,20878,ORorBETA,Phenotype,SNP
16521,20884,ORorBETA,Phenotype,SNP
16716,20890,ORorBETA,Phenotype,SNP
17653,20902,ORorBETA,Phenotype,SNP
16109,20903,ORorBETA,Phenotype,SNP
16057,20913,ORorBETA,Phenotype,SNP
16057,20914,ORorBETA,Phenotype,SNP
16127,20919,ORorBETA,Phenotype,SNP
16109,20940,ORorBETA,Phenotype,SNP
16109,20941,ORorBETA,Phenotype,SNP
20942,20943,ORorBETA,Phenotype,SNP
16241,20952,ORorBETA,Phenotype,SNP
20955,20773,ORorBETA,Phenotype,SNP
20957,20958,ORorBETA,Phenotype,SNP
200,21268,ORorBETA,Phenotype,SNP
200,21309,ORorBETA,Phenotype,SNP
200,21341,ORorBETA,Phenotype,SNP
200,21350,ORorBETA,Phenotype,SNP
200,21351,ORorBETA,Phenotype,SNP
200,21361,ORorBETA,Phenotype,SNP
200,21391,ORorBETA,Phenotype,SNP
200,21396,ORorBETA,Phenotype,SNP
200,21403,ORorBETA,Phenotype,SNP
200,21422,ORorBETA,Phenotype,SNP
200,21588,ORorBETA,Phenotype,SNP
200,21661,ORorBETA,Phenotype,SNP
200,21662,ORorBETA,Phenotype,SNP
200,21782,ORorBETA,Phenotype,SNP
200,21850,ORorBETA,Phenotype,SNP
200,21892,ORorBETA,Phenotype,SNP
200,21893,ORorBETA,Phenotype,SNP
200,21894,ORorBETA,Phenotype,SNP
200,21895,ORorBETA,Phenotype,SNP
200,21896,ORorBETA,Phenotype,SNP
200,21897,ORorBETA,Phenotype,SNP
200,21898,ORorBETA,Phenotype,SNP
200,21899,ORorBETA,Phenotype,SNP
200,21982,ORorBETA,Phenotype,SNP
200,21983,ORorBETA,Phenotype,SNP
200,21984,ORorBETA,Phenotype,SNP
200,21985,ORorBETA,Phenotype,SNP
200,21986,ORorBETA,Phenotype,SNP
200,21987,ORorBETA,Phenotype,SNP
200,21988,ORorBETA,Phenotype,SNP
200,21989,ORorBETA,Phenotype,SNP
200,21990,ORorBETA,Phenotype,SNP
200,22013,ORorBETA,Phenotype,SNP
200,22100,ORorBETA,Phenotype,SNP
200,22114,ORorBETA,Phenotype,SNP
200,22115,ORorBETA,Phenotype,SNP
200,22117,ORorBETA,Phenotype,SNP
200,22118,ORorBETA,Phenotype,SNP
200,22119,ORorBETA,Phenotype,SNP
200,22121,ORorBETA,Phenotype,SNP
200,22122,ORorBETA,Phenotype,SNP
200,22123,ORorBETA,Phenotype,SNP
200,22125,ORorBETA,Phenotype,SNP
200,22126,ORorBETA,Phenotype,SNP
200,22130,ORorBETA,Phenotype,SNP
200,22131,ORorBETA,Phenotype,SNP
200,22132,ORorBETA,Phenotype,SNP
200,22133,ORorBETA,Phenotype,SNP
200,22134,ORorBETA,Phenotype,SNP
200,22135,ORorBETA,Phenotype,SNP
200,22137,ORorBETA,Phenotype,SNP
200,22138,ORorBETA,Phenotype,SNP
200,22227,ORorBETA,Phenotype,SNP
200,22276,ORorBETA,Phenotype,SNP
200,22289,ORorBETA,Phenotype,SNP
200,22290,ORorBETA,Phenotype,SNP
200,22310,ORorBETA,Phenotype,SNP
200,22318,ORorBETA,Phenotype,SNP
200,22341,ORorBETA,Phenotype,SNP
200,22347,ORorBETA,Phenotype,SNP
200,22369,ORorBETA,Phenotype,SNP
200,22372,ORorBETA,Phenotype,SNP
200,22374,ORorBETA,Phenotype,SNP
200,22375,ORorBETA,Phenotype,SNP
200,22388,ORorBETA,Phenotype,SNP
200,22404,ORorBETA,Phenotype,SNP
200,22406,ORorBETA,Phenotype,SNP
200,22409,ORorBETA,Phenotype,SNP
200,22467,ORorBETA,Phenotype,SNP
200,22469,ORorBETA,Phenotype,SNP
200,22492,ORorBETA,Phenotype,SNP
200,22562,ORorBETA,Phenotype,SNP
200,22567,ORorBETA,Phenotype,SNP
200,22570,ORorBETA,Phenotype,SNP
200,22571,ORorBETA,Phenotype,SNP
200,22586,ORorBETA,Phenotype,SNP
200,22600,ORorBETA,Phenotype,SNP
200,22644,ORorBETA,Phenotype,SNP
200,22672,ORorBETA,Phenotype,SNP
200,22702,ORorBETA,Phenotype,SNP
200,22703,ORorBETA,Phenotype,SNP
200,22704,ORorBETA,Phenotype,SNP
200,22705,ORorBETA,Phenotype,SNP
200,22706,ORorBETA,Phenotype,SNP
200,22708,ORorBETA,Phenotype,SNP
200,22709,ORorBETA,Phenotype,SNP
200,22710,ORorBETA,Phenotype,SNP
200,22711,ORorBETA,Phenotype,SNP
200,22712,ORorBETA,Phenotype,SNP
200,22719,ORorBETA,Phenotype,SNP
200,22724,ORorBETA,Phenotype,SNP
200,22729,ORorBETA,Phenotype,SNP
200,22730,ORorBETA,Phenotype,SNP
200,22731,ORorBETA,Phenotype,SNP
200,22744,ORorBETA,Phenotype,SNP
200,22752,ORorBETA,Phenotype,SNP
200,22761,ORorBETA,Phenotype,SNP
200,22775,ORorBETA,Phenotype,SNP
200,22776,ORorBETA,Phenotype,SNP
200,22789,ORorBETA,Phenotype,SNP
200,22804,ORorBETA,Phenotype,SNP
200,22818,ORorBETA,Phenotype,SNP
200,22846,ORorBETA,Phenotype,SNP
200,22848,ORorBETA,Phenotype,SNP
200,23028,ORorBETA,Phenotype,SNP
200,23029,ORorBETA,Phenotype,SNP
200,23030,ORorBETA,Phenotype,SNP
200,23031,ORorBETA,Phenotype,SNP
200,23032,ORorBETA,Phenotype,SNP
200,23033,ORorBETA,Phenotype,SNP
200,23034,ORorBETA,Phenotype,SNP
200,23035,ORorBETA,Phenotype,SNP
200,23038,ORorBETA,Phenotype,SNP
200,23039,ORorBETA,Phenotype,SNP
200,23040,ORorBETA,Phenotype,SNP
200,23041,ORorBETA,Phenotype,SNP
200,23042,ORorBETA,Phenotype,SNP
200,23043,ORorBETA,Phenotype,SNP
200,23044,ORorBETA,Phenotype,SNP
200,23045,ORorBETA,Phenotype,SNP
200,23046,ORorBETA,Phenotype,SNP
200,23047,ORorBETA,Phenotype,SNP
200,23054,ORorBETA,Phenotype,SNP
200,23069,ORorBETA,Phenotype,SNP
200,23097,ORorBETA,Phenotype,SNP
200,23134,ORorBETA,Phenotype,SNP
200,23146,ORorBETA,Phenotype,SNP
200,23147,ORorBETA,Phenotype,SNP
200,23148,ORorBETA,Phenotype,SNP
200,23166,ORorBETA,Phenotype,SNP
200,23167,ORorBETA,Phenotype,SNP
200,23207,ORorBETA,Phenotype,SNP
200,23208,ORorBETA,Phenotype,SNP
200,23209,ORorBETA,Phenotype,SNP
200,23245,ORorBETA,Phenotype,SNP
200,23331,ORorBETA,Phenotype,SNP
200,23332,ORorBETA,Phenotype,SNP
200,23333,ORorBETA,Phenotype,SNP
200,23334,ORorBETA,Phenotype,SNP
200,23335,ORorBETA,Phenotype,SNP
200,23336,ORorBETA,Phenotype,SNP
200,23337,ORorBETA,Phenotype,SNP
200,23338,ORorBETA,Phenotype,SNP
200,23339,ORorBETA,Phenotype,SNP
200,23340,ORorBETA,Phenotype,SNP
200,23341,ORorBETA,Phenotype,SNP
200,23342,ORorBETA,Phenotype,SNP
200,23344,ORorBETA,Phenotype,SNP
200,23345,ORorBETA,Phenotype,SNP
200,23346,ORorBETA,Phenotype,SNP
200,23347,ORorBETA,Phenotype,SNP
200,23348,ORorBETA,Phenotype,SNP
200,23349,ORorBETA,Phenotype,SNP
200,23350,ORorBETA,Phenotype,SNP
200,23351,ORorBETA,Phenotype,SNP
200,23352,ORorBETA,Phenotype,SNP
200,23353,ORorBETA,Phenotype,SNP
200,23355,ORorBETA,Phenotype,SNP
200,23357,ORorBETA,Phenotype,SNP
200,23365,ORorBETA,Phenotype,SNP
200,23366,ORorBETA,Phenotype,SNP
200,23368,ORorBETA,Phenotype,SNP
200,23369,ORorBETA,Phenotype,SNP
200,23372,ORorBETA,Phenotype,SNP
200,23373,ORorBETA,Phenotype,SNP
200,23375,ORorBETA,Phenotype,SNP
200,23376,ORorBETA,Phenotype,SNP
200,23377,ORorBETA,Phenotype,SNP
200,23378,ORorBETA,Phenotype,SNP
200,23379,ORorBETA,Phenotype,SNP
200,23380,ORorBETA,Phenotype,SNP
200,23382,ORorBETA,Phenotype,SNP
200,23383,ORorBETA,Phenotype,SNP
200,23384,ORorBETA,Phenotype,SNP
200,23393,ORorBETA,Phenotype,SNP
200,23394,ORorBETA,Phenotype,SNP
200,23395,ORorBETA,Phenotype,SNP
200,23396,ORorBETA,Phenotype,SNP
200,23397,ORorBETA,Phenotype,SNP
200,23401,ORorBETA,Phenotype,SNP
200,23402,ORorBETA,Phenotype,SNP
200,23404,ORorBETA,Phenotype,SNP
200,23405,ORorBETA,Phenotype,SNP
200,23406,ORorBETA,Phenotype,SNP
200,23407,ORorBETA,Phenotype,SNP
200,23408,ORorBETA,Phenotype,SNP
200,23409,ORorBETA,Phenotype,SNP
200,23410,ORorBETA,Phenotype,SNP
200,23415,ORorBETA,Phenotype,SNP
200,23416,ORorBETA,Phenotype,SNP
200,23417,ORorBETA,Phenotype,SNP
200,23418,ORorBETA,Phenotype,SNP
200,23419,ORorBETA,Phenotype,SNP
200,23420,ORorBETA,Phenotype,SNP
200,23423,ORorBETA,Phenotype,SNP
200,23424,ORorBETA,Phenotype,SNP
200,23426,ORorBETA,Phenotype,SNP
200,23427,ORorBETA,Phenotype,SNP
200,23428,ORorBETA,Phenotype,SNP
200,23429,ORorBETA,Phenotype,SNP
200,23430,ORorBETA,Phenotype,SNP
200,23431,ORorBETA,Phenotype,SNP
200,23432,ORorBETA,Phenotype,SNP
200,23433,ORorBETA,Phenotype,SNP
200,23434,ORorBETA,Phenotype,SNP
200,23435,ORorBETA,Phenotype,SNP
200,23436,ORorBETA,Phenotype,SNP
200,23438,ORorBETA,Phenotype,SNP
200,23439,ORorBETA,Phenotype,SNP
200,23440,ORorBETA,Phenotype,SNP
200,23443,ORorBETA,Phenotype,SNP
200,23444,ORorBETA,Phenotype,SNP
200,23445,ORorBETA,Phenotype,SNP
200,23448,ORorBETA,Phenotype,SNP
200,23450,ORorBETA,Phenotype,SNP
200,23451,ORorBETA,Phenotype,SNP
200,23452,ORorBETA,Phenotype,SNP
200,23453,ORorBETA,Phenotype,SNP
200,23455,ORorBETA,Phenotype,SNP
200,23456,ORorBETA,Phenotype,SNP
200,23457,ORorBETA,Phenotype,SNP
200,23458,ORorBETA,Phenotype,SNP
200,23459,ORorBETA,Phenotype,SNP
200,23460,ORorBETA,Phenotype,SNP
200,23461,ORorBETA,Phenotype,SNP
200,23462,ORorBETA,Phenotype,SNP
200,23463,ORorBETA,Phenotype,SNP
200,23464,ORorBETA,Phenotype,SNP
200,23465,ORorBETA,Phenotype,SNP
200,23466,ORorBETA,Phenotype,SNP
200,23467,ORorBETA,Phenotype,SNP
200,23468,ORorBETA,Phenotype,SNP
200,23469,ORorBETA,Phenotype,SNP
200,23470,ORorBETA,Phenotype,SNP
200,23471,ORorBETA,Phenotype,SNP
200,23472,ORorBETA,Phenotype,SNP
200,23473,ORorBETA,Phenotype,SNP
200,23474,ORorBETA,Phenotype,SNP
200,23475,ORorBETA,Phenotype,SNP
200,23476,ORorBETA,Phenotype,SNP
200,23477,ORorBETA,Phenotype,SNP
200,23478,ORorBETA,Phenotype,SNP
200,23479,ORorBETA,Phenotype,SNP
200,23480,ORorBETA,Phenotype,SNP
200,23481,ORorBETA,Phenotype,SNP
200,23482,ORorBETA,Phenotype,SNP
200,23483,ORorBETA,Phenotype,SNP
200,23485,ORorBETA,Phenotype,SNP
200,23487,ORorBETA,Phenotype,SNP
200,23488,ORorBETA,Phenotype,SNP
200,23490,ORorBETA,Phenotype,SNP
200,23491,ORorBETA,Phenotype,SNP
200,23494,ORorBETA,Phenotype,SNP
200,23544,ORorBETA,Phenotype,SNP
200,23590,ORorBETA,Phenotype,SNP
200,23596,ORorBETA,Phenotype,SNP
200,23607,ORorBETA,Phenotype,SNP
200,23618,ORorBETA,Phenotype,SNP
200,23647,ORorBETA,Phenotype,SNP
200,23648,ORorBETA,Phenotype,SNP
200,23649,ORorBETA,Phenotype,SNP
200,23683,ORorBETA,Phenotype,SNP
200,23696,ORorBETA,Phenotype,SNP
200,23717,ORorBETA,Phenotype,SNP
200,23772,ORorBETA,Phenotype,SNP
200,23778,ORorBETA,Phenotype,SNP
200,23803,ORorBETA,Phenotype,SNP
200,23807,ORorBETA,Phenotype,SNP
200,23848,ORorBETA,Phenotype,SNP
200,23889,ORorBETA,Phenotype,SNP
200,23890,ORorBETA,Phenotype,SNP
200,23891,ORorBETA,Phenotype,SNP
200,23994,ORorBETA,Phenotype,SNP
200,24021,ORorBETA,Phenotype,SNP
200,24059,ORorBETA,Phenotype,SNP
200,24104,ORorBETA,Phenotype,SNP
200,24274,ORorBETA,Phenotype,SNP
200,24275,ORorBETA,Phenotype,SNP
200,24460,ORorBETA,Phenotype,SNP
200,24461,ORorBETA,Phenotype,SNP
200,24463,ORorBETA,Phenotype,SNP
200,24464,ORorBETA,Phenotype,SNP
200,24471,ORorBETA,Phenotype,SNP
200,24472,ORorBETA,Phenotype,SNP
200,24478,ORorBETA,Phenotype,SNP
200,24479,ORorBETA,Phenotype,SNP
200,24480,ORorBETA,Phenotype,SNP
200,24490,ORorBETA,Phenotype,SNP
200,24492,ORorBETA,Phenotype,SNP
200,24495,ORorBETA,Phenotype,SNP
200,16045,ORorBETA,Phenotype,SNP
200,24536,ORorBETA,Phenotype,SNP
200,24702,ORorBETA,Phenotype,SNP
200,24845,ORorBETA,Phenotype,SNP
200,24851,ORorBETA,Phenotype,SNP
200,24852,ORorBETA,Phenotype,SNP
200,24854,ORorBETA,Phenotype,SNP
200,24861,ORorBETA,Phenotype,SNP
200,24868,ORorBETA,Phenotype,SNP
200,24870,ORorBETA,Phenotype,SNP
200,24871,ORorBETA,Phenotype,SNP
200,24876,ORorBETA,Phenotype,SNP
200,24877,ORorBETA,Phenotype,SNP
200,24879,ORorBETA,Phenotype,SNP
200,25015,ORorBETA,Phenotype,SNP
200,25069,ORorBETA,Phenotype,SNP
200,25070,ORorBETA,Phenotype,SNP
200,25071,ORorBETA,Phenotype,SNP
200,25072,ORorBETA,Phenotype,SNP
200,25073,ORorBETA,Phenotype,SNP
200,25097,ORorBETA,Phenotype,SNP
200,25098,ORorBETA,Phenotype,SNP
200,25099,ORorBETA,Phenotype,SNP
200,25100,ORorBETA,Phenotype,SNP
200,25103,ORorBETA,Phenotype,SNP
200,25107,ORorBETA,Phenotype,SNP
200,25108,ORorBETA,Phenotype,SNP
200,25109,ORorBETA,Phenotype,SNP
200,25110,ORorBETA,Phenotype,SNP
200,25112,ORorBETA,Phenotype,SNP
200,25113,ORorBETA,Phenotype,SNP
200,25119,ORorBETA,Phenotype,SNP
200,25120,ORorBETA,Phenotype,SNP
200,25136,ORorBETA,Phenotype,SNP
200,25143,ORorBETA,Phenotype,SNP
200,25172,ORorBETA,Phenotype,SNP
200,25173,ORorBETA,Phenotype,SNP
200,25174,ORorBETA,Phenotype,SNP
200,25175,ORorBETA,Phenotype,SNP
200,25178,ORorBETA,Phenotype,SNP
200,25179,ORorBETA,Phenotype,SNP
200,25180,ORorBETA,Phenotype,SNP
200,25188,ORorBETA,Phenotype,SNP
200,25189,ORorBETA,Phenotype,SNP
200,25190,ORorBETA,Phenotype,SNP
200,25191,ORorBETA,Phenotype,SNP
200,25192,ORorBETA,Phenotype,SNP
200,25193,ORorBETA,Phenotype,SNP
200,25196,ORorBETA,Phenotype,SNP
200,25197,ORorBETA,Phenotype,SNP
200,25203,ORorBETA,Phenotype,SNP
200,25204,ORorBETA,Phenotype,SNP
200,25205,ORorBETA,Phenotype,SNP
200,25206,ORorBETA,Phenotype,SNP
200,25207,ORorBETA,Phenotype,SNP
200,25208,ORorBETA,Phenotype,SNP
200,25209,ORorBETA,Phenotype,SNP
200,25231,ORorBETA,Phenotype,SNP
200,25232,ORorBETA,Phenotype,SNP
200,25233,ORorBETA,Phenotype,SNP
200,25234,ORorBETA,Phenotype,SNP
200,25265,ORorBETA,Phenotype,SNP
