FromID,ToID,Relation_type,Relation_Context_CellType,Relation_Context_DiffDay,Relation_Context_Depot,Relation_Context_Stimulation,FromType,ToType
1809,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2462,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2463,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2461,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2459,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2460,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2457,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2452,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2458,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2454,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2456,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2453,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2481,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2455,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2432,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2431,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2436,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2451,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2435,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2438,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
948,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2430,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2433,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2438,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2437,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2436,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2434,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2431,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2451,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2432,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2435,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2426,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2419,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2457,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2452,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2418,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2456,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2425,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2458,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2453,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2459,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2420,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2462,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2447,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2449,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2450,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2461,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2448,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2460,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2464,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1784,2484,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
25,2494,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
25,2495,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
25,2488,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
25,2499,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
25,2500,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
25,2486,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
25,2482,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
25,2464,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
25,2462,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
25,2463,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2452,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2453,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2461,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2456,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2457,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2454,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2430,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2458,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2459,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2455,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2426,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2460,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2425,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2462,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2438,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2463,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2436,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2072,2451,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
881,2419,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
881,2426,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
881,2425,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
881,2418,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
881,2420,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
881,2430,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
881,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
881,2482,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
881,2455,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
881,2464,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2433,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2434,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2437,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2426,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2420,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2418,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2425,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2430,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2419,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2447,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2449,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2432,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2435,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2431,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2448,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2450,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2438,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2436,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
103,2451,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2456,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2452,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2453,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2461,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2459,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2436,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2457,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2451,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2460,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2462,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2431,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2435,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2458,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2438,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2463,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2455,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2425,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
5,2426,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2457,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2462,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2460,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2459,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2456,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2458,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2463,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2453,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2452,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2461,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2454,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2455,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2481,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2438,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2436,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2431,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2451,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2432,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2435,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2426,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2425,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2430,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
183,2464,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1448,2455,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1448,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1448,2454,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1448,2453,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
836,2419,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
836,2418,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
836,2420,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
836,2426,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
836,2425,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2462,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2461,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2457,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2459,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2452,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2463,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2426,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2460,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2456,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2425,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2453,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1663,2454,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1179,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1179,2455,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1179,2454,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1179,2461,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1179,2435,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1179,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1179,2432,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1179,2431,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1179,2434,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1179,2425,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1179,2426,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2430,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2433,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2426,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2437,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2434,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2419,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2425,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2418,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2432,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2435,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2431,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2436,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2451,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2438,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2420,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2447,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2449,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2454,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2455,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2448,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2453,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2450,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2457,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2452,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2461,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2482,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2456,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2460,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
460,2464,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2418,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2419,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2420,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2433,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2426,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2434,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2430,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2425,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2437,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2482,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2464,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2448,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2447,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2449,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2450,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
963,2479,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
3,2455,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
3,2454,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
3,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
3,2453,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
3,2461,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
3,2464,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
3,2452,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2044,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2044,2482,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2044,2464,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2044,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2044,2454,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
2044,2455,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
18,2455,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
18,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
18,2454,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
18,2453,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2430,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2426,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2433,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2418,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2419,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2425,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2434,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2437,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2447,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2449,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2448,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2420,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2450,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2464,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2452,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2438,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2432,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2436,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2482,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2479,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2431,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2456,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
583,2451,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2455,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2454,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2441,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2453,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2463,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2461,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
971,2452,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1237,2434,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1237,2433,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1237,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1352,2429,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1352,2430,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1352,2434,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
1352,2432,GO:BP,AMSC,D14,vc,nonFFA,LipocyteProfiler_Feature,Pathway
