FromID,ToID,Relation_value,Relation_type,Relation_Context_CellType,Relation_Context_DiffDay,Relation_Context_Depot,Relation_Context_Stimulation,FromType,ToType
14621,6204,0.3038492350272843,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4474,22,0.3038428571047104,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
12162,5764,0.3038287338678357,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4698,22,0.3038096525849881,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
2826,5273,0.3038087841374657,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
11616,2326,0.3037805265364662,logFC,ADI,D14,sc,FFA,Gene,Phenotype
7558,22,0.3037743054213937,logFC,ADI,D14,sc,FFA,Gene,Phenotype
7955,11899,0.3037637323418375,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4167,1603,0.3037555322204981,logFC,ADI,D14,sc,FFA,Gene,Phenotype
12768,12450,0.3037528860968843,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3512,19,0.3037500327256657,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
14587,19,0.3037331822483571,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12407,1479,0.303693318365378,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
6292,2326,0.3036252831481973,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
8930,2326,0.3036133624986122,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
8838,22,0.3036110273717509,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
15938,2327,0.3035889301485884,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
6459,5273,0.3035778787308647,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
7750,11899,0.303552799881952,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
8777,3595,0.3035447974902226,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
10952,5273,0.3035392125215446,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
5645,12450,0.3035062442500166,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
6066,1479,0.3035026120147304,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
7622,22,0.3034966480966591,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
10441,1603,0.3034757852773589,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2622,5273,0.3034199882481021,logFC,ADI,D14,sc,FFA,Gene,Phenotype
3866,3595,0.3034096885481512,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9110,1603,0.303389578538587,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
4910,72,0.3033207804150215,logFC,ADI,D14,sc,FFA,Gene,Phenotype
3460,19,0.3033080005002574,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
6992,200,0.3033055712692254,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
10111,3595,0.3032752028005718,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
14323,65,0.3032608597879593,logFC,ADI,D14,sc,FFA,Gene,Phenotype
2932,1603,0.3032496433221166,logFC,ADI,D14,sc,FFA,Gene,Phenotype
8451,6204,0.3032383441238875,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
4654,22,0.303203570529248,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
10724,1603,0.3031537093840288,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
4216,12450,0.3030967422683814,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3379,12450,0.3030844310031431,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9603,68,0.3030811096627909,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
4080,1603,0.3030565716952823,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
6710,3595,0.3030341525102354,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
12846,1479,0.3030244689230305,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
5393,12450,0.3029898568859692,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
8472,12450,0.3029856156246509,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3044,2193,0.3029561769222027,logFC,ADI,D14,sc,FFA,Gene,Phenotype
8020,1709,0.3029357742533115,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9617,2327,0.3029305218025637,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
3179,19,0.3029250336688547,logFC,ADI,D14,sc,FFA,Gene,Phenotype
5056,5764,0.3029118522770743,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4913,68,0.3029039179750747,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
9736,72,0.3028953843114902,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
10659,1603,0.3028879839773922,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
13874,12450,0.3028876657987077,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
5405,68,0.3028768748151478,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
15590,11899,0.3028764192220572,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9338,11899,0.3028689736031347,logFC,ADI,D14,sc,FFA,Gene,Phenotype
10055,12450,0.3028671107794485,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
13158,2193,0.3028622063307297,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
8836,19,0.3028612592882924,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
12847,2326,0.3028569402752851,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
6116,5764,0.3028148655622295,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
8321,1479,0.3027850506054461,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
11289,6204,0.3027630529200799,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
14715,5764,0.3027478440728935,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3682,3595,0.3027417757395272,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12660,68,0.3027220494752338,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
3442,19,0.3027122432903859,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
6658,11899,0.302687704318592,logFC,ADI,D14,sc,FFA,Gene,Phenotype
12199,68,0.3026859120921455,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
10346,1603,0.3026422635818893,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
13865,5764,0.3026270910839979,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
9904,65,0.3025958289077892,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
10138,22,0.302585464937349,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
14705,5273,0.3025843627443181,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
11409,2193,0.3025563432094724,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
12183,5764,0.3025530538019633,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
6729,65,0.3025524707046298,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
15674,5764,0.3025332941295793,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
8312,22,0.3025117777317656,logFC,ADI,D14,sc,FFA,Gene,Phenotype
8050,1479,0.3024821835589449,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
8505,22,0.3024357784008382,logFC,ADI,D14,sc,FFA,Gene,Phenotype
9294,12450,0.3024262810399561,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9927,68,0.3024136523671836,logFC,ADI,D14,sc,FFA,Gene,Phenotype
3142,1479,0.3024088999699099,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
2449,68,0.3024051510697419,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
13122,72,0.3023970543002423,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
8601,11899,0.3023748583424135,logFC,ADI,D14,sc,FFA,Gene,Phenotype
4997,12450,0.3023741843027363,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
2513,1479,0.3023132181987923,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
9916,68,0.302270384475263,logFC,ADI,D14,sc,FFA,Gene,Phenotype
12374,3595,0.3022610317009693,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
11056,68,0.3022512090308439,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
4940,22,0.3022372688191546,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
12613,12450,0.3022365386716518,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
7507,72,0.3022362374406022,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
8983,68,0.3022102919144526,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
8342,12450,0.3021871227220736,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
4308,3595,0.3021802718639865,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
3377,5764,0.3021764310205797,logFC,ADI,D14,sc,FFA,Gene,Phenotype
7469,22,0.3020670462727826,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
14906,12450,0.3020652136502822,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
10510,5273,0.3020575909310441,logFC,ADI,D14,sc,FFA,Gene,Phenotype
7340,72,0.3020550737356831,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
7265,11899,0.3020014566611819,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
13568,6204,0.301984993754562,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
12533,1603,0.301935692531584,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
4482,2326,0.3019275308564934,logFC,ADI,D14,sc,FFA,Gene,Phenotype
8439,3595,0.3019111608672535,logFC,ADI,D14,sc,FFA,Gene,Phenotype
4579,6204,0.3018919632408796,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
6645,11899,0.3018616253181809,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
4465,1709,0.3018426914117606,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
8735,12450,0.3018173007702943,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
9019,2193,0.3018034706661242,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
7870,12450,0.3018030176724468,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
5399,1603,0.3017929903931283,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
9584,1603,0.3017506805644105,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
6075,68,0.3017341064177695,logFC,ADI,D14,sc,FFA,Gene,Phenotype
2719,1479,0.3017159835419379,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
6926,72,0.3017139760977596,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
11276,12450,0.3016951037098857,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
5722,1479,0.3016658864521714,logFC,ADI,D14,sc,FFA,Gene,Phenotype
6443,68,0.3016479771837753,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
12183,12450,0.3016372344696084,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4207,1603,0.3016292015871814,logFC,ADI,D14,sc,FFA,Gene,Phenotype
11806,22,0.3016104888421372,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
5083,5764,0.3015358786369783,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
8221,19,0.3015300212595924,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
7086,3595,0.3015124428785146,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
11304,2193,0.3015040243386764,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
5812,2193,0.3014956706188871,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
9371,3595,0.3014693927743635,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
6122,5764,0.3014489111387695,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
2767,12701,0.3014414707360903,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
8027,1479,0.3014292096588824,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
4369,11899,0.3014233833226009,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
9921,3595,0.3014132448408442,logFC,ADI,D14,sc,FFA,Gene,Phenotype
11247,12450,0.3013878073576522,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
12976,6204,0.3013805890158055,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
13609,5764,0.3013438495284657,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4768,22,0.3013276536716354,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
9079,6204,0.301323872198775,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
13889,2326,0.3013154877248542,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
3788,1479,0.3013053608750457,logFC,ADI,D14,sc,FFA,Gene,Phenotype
10732,5764,0.3013045943102226,logFC,ADI,D14,sc,FFA,Gene,Phenotype
3805,2327,0.3013016701914908,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
13655,6204,0.3012765514496243,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
11107,22,0.3012459293794025,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
12483,12450,0.3012066147488482,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
12112,2327,0.301170467459782,logFC,ADI,D14,sc,FFA,Gene,Phenotype
6431,6204,0.3011620928511025,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
8664,200,0.3011470802740537,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
4866,1603,0.3011372975139597,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
4555,2326,0.3011201533359752,logFC,ADI,D14,sc,FFA,Gene,Phenotype
9465,2193,0.3011156160493779,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
9953,68,0.30107779380393,logFC,ADI,D14,sc,FFA,Gene,Phenotype
10346,12450,0.3010543753290903,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9703,2327,0.3010426853277789,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
8695,19,0.30102838109356,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
7536,2326,0.3009775079098396,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
7825,22,0.3009657621606802,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
4858,5764,0.3009602659816461,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
2780,2193,0.3009306796615396,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
11884,19,0.3009250669132286,logFC,ADI,D14,sc,FFA,Gene,Phenotype
6747,5273,0.3008851132573429,logFC,ADI,D14,sc,FFA,Gene,Phenotype
4985,2326,0.3008843958517671,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
6124,68,0.3008584929851818,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
6145,5273,0.3008564766894646,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4681,2326,0.3008352825173629,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
4820,68,0.3008337341780761,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
10856,2326,0.3008139464876138,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
7035,68,0.3008040600116077,logFC,ADI,D14,sc,FFA,Gene,Phenotype
4176,2193,0.3007961738013607,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
12259,68,0.3007847103580383,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
7698,22,0.3007742757051403,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
8625,11899,0.3007490342272307,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
4940,6204,0.3007393943080078,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3920,2326,0.3007342936224904,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4357,5764,0.3007278898633299,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
9765,72,0.3006125548829255,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
3248,22,0.3005989438597821,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
10412,3595,0.3005616670506331,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
12768,2326,0.3005465475246215,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
4547,19,0.3005378421828312,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
12120,12450,0.3005359970375635,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
3506,11899,0.300528548700276,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
5745,2193,0.3005015962477862,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
14051,2327,0.3004980522409373,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
6102,2193,0.3004651562889487,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
8941,22,0.3004347906499188,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
11364,6204,0.3004139296180917,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
4239,65,0.3003987135248779,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
14257,6204,0.3003446090138933,logFC,ADI,D14,sc,FFA,Gene,Phenotype
8915,2326,0.3003424909298487,logFC,ADI,D14,sc,FFA,Gene,Phenotype
6318,5764,0.3003292977400673,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
10846,5273,0.3003221539530868,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9352,2326,0.3003160623612911,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
6994,12450,0.3002975473275451,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
15610,5764,0.3002950869550382,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
10518,22,0.3002914387867118,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
12664,5273,0.3002823693333394,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
14796,72,0.3002376379198561,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4834,22,0.3002121120934665,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
6874,2326,0.3002097717360895,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
2624,2193,0.30019743692741,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
8229,3595,0.3001400358835169,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4263,3595,0.3001348073899807,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
6965,1603,0.3001248077874871,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
10797,12450,0.3000920631969166,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
12358,12450,0.3000767780818146,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
6122,12450,0.3000666115598263,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
10233,6204,0.3000568617232835,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
7134,3595,0.3000289772211227,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
4389,5273,0.3000273960281865,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4863,11899,0.3000219736119592,logFC,ADI,D14,sc,FFA,Gene,Phenotype
15045,12701,0.2999649214140276,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
4461,72,0.2999472478537083,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
4196,2327,0.2999278645722616,logFC,ADI,D14,sc,FFA,Gene,Phenotype
13936,2326,0.2998975698633452,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
7521,2326,0.2998843731879923,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
9791,11899,0.2998631586796017,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
3581,1603,0.2998602761545708,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
5788,5273,0.2998431912658874,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2744,2193,0.2998402988592672,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
5179,1709,0.2998122798092647,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
15400,5273,0.2997996027391844,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
9622,12450,0.299771415036981,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
14281,6204,0.2997652132024486,logFC,ADI,D14,sc,FFA,Gene,Phenotype
3706,3595,0.2997493092287513,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
8546,2327,0.2997248977566695,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
4756,22,0.2996866800118084,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
12878,5273,0.2996759306691895,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4728,19,0.2996339641006782,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
5151,65,0.2995976703265017,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
10791,1603,0.2995874302333378,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
6071,12450,0.299569235718684,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
4183,2193,0.2995547307119625,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
6003,5273,0.2995514609891329,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
8457,1603,0.2995304071376847,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
6515,1603,0.2995289499641327,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4506,19,0.2995136303075461,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
7418,22,0.2995036850004949,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
7461,3595,0.2994929193586348,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
15400,2327,0.2994712069795268,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
13319,19,0.2994708967405279,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
8966,3595,0.2994416784181476,logFC,ADI,D14,sc,FFA,Gene,Phenotype
13872,2193,0.2994229879122253,logFC,ADI,D14,sc,FFA,Gene,Phenotype
3022,12450,0.2994215571651312,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2714,200,0.2994187046777461,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
12584,1479,0.2993813493559635,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
13242,5273,0.2993611212627088,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9193,1603,0.2993363698774176,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
10925,5273,0.2993230108638078,logFC,ADI,D14,sc,FFA,Gene,Phenotype
6031,12450,0.2992977201141564,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
10456,5273,0.2992585061584327,logFC,ADI,D14,sc,FFA,Gene,Phenotype
11957,11899,0.2992336146479694,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
12363,72,0.2992116368917538,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
5612,5273,0.2991977658731973,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
5052,68,0.2991436003311528,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
5165,2327,0.2991230206772214,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
9035,2327,0.2991204979820092,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
5793,5764,0.2991064971782928,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
11881,2193,0.2991024708109607,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
5663,3595,0.2991019209046226,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
12658,12450,0.2990972605558357,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2489,2327,0.2990726650847931,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
6739,1479,0.2990382963618371,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
14648,5273,0.2989945270879943,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
7244,2326,0.2989855269135447,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
11407,19,0.2989737364873071,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
4084,12701,0.2989688361634924,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
6575,3595,0.2989157067866305,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
9571,72,0.298855402412381,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
10621,68,0.2988553549347785,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
5862,1479,0.2988210602949832,logFC,ADI,D14,sc,FFA,Gene,Phenotype
10569,68,0.2988136389257026,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
12767,1603,0.2988059956713879,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
13565,2326,0.298782021572099,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
2778,2193,0.2987698607990965,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2843,6204,0.2987498374303304,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
5568,12450,0.2987470490186817,logFC,ADI,D14,sc,FFA,Gene,Phenotype
5370,2327,0.2987394148415882,logFC,ADI,D14,sc,FFA,Gene,Phenotype
11130,22,0.2987051146784523,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
4504,11899,0.2987024369206739,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
3848,2327,0.2986990883141712,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
7884,6204,0.2986876401425509,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
11799,3595,0.2986837928620647,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
14695,12450,0.2986536009494753,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
4023,12450,0.2986496807070236,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
10718,65,0.2986246831056115,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
8745,22,0.2986233048644668,logFC,ADI,D14,sc,FFA,Gene,Phenotype
10371,12701,0.2985674267109685,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
2590,1603,0.2985665220537939,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
12974,5764,0.2985610961155787,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
14180,1603,0.2985140811762308,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
11992,2327,0.2984801638742296,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
12658,5273,0.298465383073865,logFC,ADI,D14,sc,FFA,Gene,Phenotype
9954,2326,0.298442865626528,logFC,ADI,D14,sc,nonFFA,Gene,Phenotype
12658,65,0.2984251542657018,logFC,ADI,D14,sc,FFA,Gene,Phenotype
12889,22,0.2984208595169259,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
15689,5764,0.2984095327184039,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
9224,12701,0.2983907650227543,logFC,ADI,D14,sc,FFA,Gene,Phenotype
4292,1479,0.2983800484851373,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
4588,2193,0.2983472046963822,logFC,SWAT,D14,sc,FFA,Gene,Phenotype
8094,68,0.2983403389393312,logFC,ADI,D14,sc,FFA,Gene,Phenotype
14009,11899,0.2982966668338327,logFC,AMSCQ,D00,sc,nonFFA,Gene,Phenotype
3380,65,0.2982892507664762,logFC,SWAT,D14,sc,nonFFA,Gene,Phenotype
3481,200,0.2982512057709965,logFC,AMSCP,D00,sc,nonFFA,Gene,Phenotype
