Id,Name,Type,Property,VectorableProperty
501,Cells_Texture_SumEntropy_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cells Texture SumEntropy bodipy 5 01
502,Cells_Texture_Entropy_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture Entropy bodipy 5 00
503,Cells_Texture_SumEntropy_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cells Texture SumEntropy bodipy 10 03
504,Cytoplasm_Texture_InfoMeas2_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture InfoMeas2 bodipy 10 01
505,Cytoplasm_Texture_SumEntropy_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture SumEntropy bodipy 10 03
506,Cytoplasm_Texture_DifferenceEntropy_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceEntropy bodipy 10 00
507,Cytoplasm_Texture_InfoMeas2_bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture InfoMeas2 bodipy 20 01
508,Cytoplasm_Texture_InfoMeas2_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture InfoMeas2 bodipy 20 03
509,Cytoplasm_Texture_SumEntropy_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture SumEntropy bodipy 5 03
510,Cells_Texture_DifferenceEntropy_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceEntropy bodipy 5 01
511,Cells_Texture_DifferenceEntropy_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceEntropy bodipy 5 02
512,Cells_Texture_DifferenceEntropy_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceEntropy bodipy 10 01
513,Cells_Texture_DifferenceEntropy_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceEntropy bodipy 10 00
514,Cells_Texture_Entropy_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture Entropy bodipy 20 03
515,Cells_Texture_DifferenceEntropy_bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceEntropy bodipy 20 02
516,Cytoplasm_Texture_InfoMeas2_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture InfoMeas2 bodipy 10 03
517,Cytoplasm_Texture_DifferenceEntropy_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceEntropy bodipy 5 00
518,Cytoplasm_Texture_SumEntropy_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture SumEntropy bodipy 10 02
519,Cytoplasm_Texture_SumEntropy_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture SumEntropy bodipy 20 00
520,Cells_Texture_DifferenceEntropy_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceEntropy bodipy 5 00
521,Cytoplasm_Texture_DifferenceEntropy_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceEntropy bodipy 10 02
522,Cells_Texture_SumEntropy_bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cells Texture SumEntropy bodipy 20 02
523,Cytoplasm_Texture_SumEntropy_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture SumEntropy bodipy 5 00
524,Cells_Texture_SumEntropy_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cells Texture SumEntropy bodipy 20 00
525,Cells_Texture_SumEntropy_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture SumEntropy bodipy 20 03
526,Cytoplasm_Texture_DifferenceEntropy_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceEntropy bodipy 20 03
527,Cells_Texture_DifferenceEntropy_bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceEntropy bodipy 20 01
528,Cytoplasm_Texture_InfoMeas2_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture InfoMeas2 bodipy 20 00
529,Cells_Texture_DifferenceEntropy_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceEntropy bodipy 10 03
530,Cells_Texture_SumEntropy_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cells Texture SumEntropy bodipy 10 02
531,Cytoplasm_Texture_SumEntropy_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture SumEntropy bodipy 10 01
532,Cells_Texture_SumEntropy_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cells Texture SumEntropy bodipy 5 02
533,Cytoplasm_Texture_SumEntropy_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture SumEntropy bodipy 10 00
534,Cells_Texture_SumEntropy_bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cells Texture SumEntropy bodipy 20 01
535,Cytoplasm_Texture_DifferenceEntropy_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceEntropy bodipy 5 02
536,Cytoplasm_Texture_Entropy_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture Entropy bodipy 5 03
537,Cells_Texture_DifferenceEntropy_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceEntropy bodipy 20 00
538,Cytoplasm_Texture_DifferenceEntropy_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceEntropy bodipy 5 03
539,Cells_Texture_SumEntropy_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture SumEntropy bodipy 5 00
540,Cytoplasm_Texture_InfoMeas2_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture InfoMeas2 bodipy 10 00
541,Cells_Texture_SumEntropy_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cells Texture SumEntropy bodipy 5 03
542,Cells_Texture_DifferenceEntropy_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceEntropy bodipy 10 02
543,Cytoplasm_Texture_DifferenceEntropy_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceEntropy bodipy 5 01
544,Cells_Texture_DifferenceEntropy_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceEntropy bodipy 5 03
545,Cells_Texture_DifferenceEntropy_DNA_5_00,LipocyteProfiler_Feature,DNA,Cells Texture DifferenceEntropy DNA 5 00
546,Cells_Texture_DifferenceEntropy_DNA_20_01,LipocyteProfiler_Feature,DNA,Cells Texture DifferenceEntropy DNA 20 01
547,Cells_Texture_DifferenceEntropy_DNA_20_00,LipocyteProfiler_Feature,DNA,Cells Texture DifferenceEntropy DNA 20 00
548,Cells_Texture_DifferenceEntropy_DNA_5_03,LipocyteProfiler_Feature,DNA,Cells Texture DifferenceEntropy DNA 5 03
549,Cells_Texture_DifferenceEntropy_DNA_5_01,LipocyteProfiler_Feature,DNA,Cells Texture DifferenceEntropy DNA 5 01
550,Cells_Texture_DifferenceEntropy_DNA_20_02,LipocyteProfiler_Feature,DNA,Cells Texture DifferenceEntropy DNA 20 02
551,Cells_Texture_DifferenceEntropy_DNA_5_02,LipocyteProfiler_Feature,DNA,Cells Texture DifferenceEntropy DNA 5 02
552,Cells_Texture_DifferenceEntropy_DNA_20_03,LipocyteProfiler_Feature,DNA,Cells Texture DifferenceEntropy DNA 20 03
553,Cells_Texture_SumEntropy_DNA_20_00,LipocyteProfiler_Feature,DNA,Cells Texture SumEntropy DNA 20 00
554,Cells_Texture_DifferenceEntropy_DNA_10_03,LipocyteProfiler_Feature,DNA,Cells Texture DifferenceEntropy DNA 10 03
555,Cells_Texture_DifferenceEntropy_DNA_10_02,LipocyteProfiler_Feature,DNA,Cells Texture DifferenceEntropy DNA 10 02
556,Cells_Texture_SumEntropy_DNA_20_01,LipocyteProfiler_Feature,DNA,Cells Texture SumEntropy DNA 20 01
557,Cells_Texture_SumEntropy_DNA_20_02,LipocyteProfiler_Feature,DNA,Cells Texture SumEntropy DNA 20 02
558,Cells_Texture_DifferenceEntropy_DNA_10_00,LipocyteProfiler_Feature,DNA,Cells Texture DifferenceEntropy DNA 10 00
559,Cells_Texture_DifferenceEntropy_DNA_10_01,LipocyteProfiler_Feature,DNA,Cells Texture DifferenceEntropy DNA 10 01
560,Cells_Texture_SumEntropy_DNA_20_03,LipocyteProfiler_Feature,DNA,Cells Texture SumEntropy DNA 20 03
561,Cells_Texture_DifferenceEntropy_Mito_10_03,LipocyteProfiler_Feature,Mito,Cells Texture DifferenceEntropy Mito 10 03
562,Cells_Texture_DifferenceEntropy_Mito_5_00,LipocyteProfiler_Feature,Mito,Cells Texture DifferenceEntropy Mito 5 00
563,Cytoplasm_Texture_DifferenceEntropy_Mito_10_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture DifferenceEntropy Mito 10 03
564,Nuclei_Texture_DifferenceEntropy_Mito_5_03,LipocyteProfiler_Feature,Mito,Nuclei Texture DifferenceEntropy Mito 5 03
565,Nuclei_Texture_InverseDifferenceMoment_Mito_5_02,LipocyteProfiler_Feature,Mito,Nuclei Texture InverseDifferenceMoment Mito 5 02
566,Cells_Texture_DifferenceEntropy_Mito_10_00,LipocyteProfiler_Feature,Mito,Cells Texture DifferenceEntropy Mito 10 00
567,Cells_Texture_DifferenceEntropy_Mito_20_03,LipocyteProfiler_Feature,Mito,Cells Texture DifferenceEntropy Mito 20 03
568,Cells_Texture_DifferenceEntropy_Mito_20_02,LipocyteProfiler_Feature,Mito,Cells Texture DifferenceEntropy Mito 20 02
569,Nuclei_Texture_SumEntropy_Mito_5_02,LipocyteProfiler_Feature,Mito,Nuclei Texture SumEntropy Mito 5 02
570,Cytoplasm_Texture_DifferenceEntropy_Mito_10_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture DifferenceEntropy Mito 10 02
571,Cells_Texture_DifferenceEntropy_Mito_10_02,LipocyteProfiler_Feature,Mito,Cells Texture DifferenceEntropy Mito 10 02
572,Cytoplasm_Texture_DifferenceEntropy_Mito_10_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture DifferenceEntropy Mito 10 01
573,Cells_Texture_DifferenceEntropy_Mito_5_03,LipocyteProfiler_Feature,Mito,Cells Texture DifferenceEntropy Mito 5 03
574,Nuclei_Texture_InverseDifferenceMoment_Mito_5_00,LipocyteProfiler_Feature,Mito,Nuclei Texture InverseDifferenceMoment Mito 5 00
575,Cytoplasm_Texture_Entropy_Mito_5_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Entropy Mito 5 01
576,Cells_Texture_DifferenceEntropy_Mito_10_01,LipocyteProfiler_Feature,Mito,Cells Texture DifferenceEntropy Mito 10 01
577,Cytoplasm_Texture_DifferenceEntropy_Mito_5_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture DifferenceEntropy Mito 5 01
578,Cytoplasm_Texture_DifferenceEntropy_Mito_5_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture DifferenceEntropy Mito 5 02
579,Nuclei_Texture_DifferenceEntropy_Mito_5_02,LipocyteProfiler_Feature,Mito,Nuclei Texture DifferenceEntropy Mito 5 02
580,Cells_Texture_DifferenceEntropy_Mito_20_00,LipocyteProfiler_Feature,Mito,Cells Texture DifferenceEntropy Mito 20 00
581,Nuclei_Texture_SumEntropy_Mito_5_03,LipocyteProfiler_Feature,Mito,Nuclei Texture SumEntropy Mito 5 03
582,Nuclei_Texture_DifferenceEntropy_Mito_5_00,LipocyteProfiler_Feature,Mito,Nuclei Texture DifferenceEntropy Mito 5 00
583,Nuclei_Texture_Entropy_Mito_10_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 10 00
584,Cells_Texture_DifferenceEntropy_Mito_5_01,LipocyteProfiler_Feature,Mito,Cells Texture DifferenceEntropy Mito 5 01
585,Cells_Texture_DifferenceEntropy_Mito_20_01,LipocyteProfiler_Feature,Mito,Cells Texture DifferenceEntropy Mito 20 01
586,Nuclei_Texture_Entropy_Mito_10_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 10 03
587,Nuclei_Texture_DifferenceEntropy_Mito_10_03,LipocyteProfiler_Feature,Mito,Nuclei Texture DifferenceEntropy Mito 10 03
588,Cells_Texture_Entropy_Mito_5_00,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 5 00
589,Cytoplasm_Texture_DifferenceEntropy_Mito_10_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture DifferenceEntropy Mito 10 00
590,Nuclei_Texture_SumEntropy_Mito_10_03,LipocyteProfiler_Feature,Mito,Nuclei Texture SumEntropy Mito 10 03
591,Cells_Texture_Entropy_Mito_10_00,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 10 00
592,Cytoplasm_Texture_DifferenceEntropy_Mito_5_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture DifferenceEntropy Mito 5 03
593,Nuclei_Texture_SumEntropy_Mito_5_01,LipocyteProfiler_Feature,Mito,Nuclei Texture SumEntropy Mito 5 01
594,Cytoplasm_Texture_Entropy_Mito_5_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Entropy Mito 5 03
595,Cells_Texture_DifferenceEntropy_Mito_5_02,LipocyteProfiler_Feature,Mito,Cells Texture DifferenceEntropy Mito 5 02
596,Nuclei_Texture_Entropy_Mito_10_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 10 02
597,Nuclei_Texture_DifferenceEntropy_Mito_10_00,LipocyteProfiler_Feature,Mito,Nuclei Texture DifferenceEntropy Mito 10 00
598,Nuclei_Texture_Entropy_Mito_5_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 5 02
599,Nuclei_Texture_DifferenceEntropy_Mito_10_02,LipocyteProfiler_Feature,Mito,Nuclei Texture DifferenceEntropy Mito 10 02
600,Nuclei_Texture_DifferenceEntropy_Mito_10_01,LipocyteProfiler_Feature,Mito,Nuclei Texture DifferenceEntropy Mito 10 01
601,Nuclei_Texture_DifferenceEntropy_Mito_5_01,LipocyteProfiler_Feature,Mito,Nuclei Texture DifferenceEntropy Mito 5 01
602,Cytoplasm_Texture_SumEntropy_Mito_5_01,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumEntropy Mito 5 01
603,Cytoplasm_Texture_Entropy_Mito_5_02,LipocyteProfiler_Feature,Mito,Cytoplasm Texture Entropy Mito 5 02
604,Cytoplasm_Texture_SumEntropy_Mito_5_03,LipocyteProfiler_Feature,Mito,Cytoplasm Texture SumEntropy Mito 5 03
605,Nuclei_Texture_Entropy_Mito_10_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 10 01
606,Nuclei_Texture_SumEntropy_Mito_5_00,LipocyteProfiler_Feature,Mito,Nuclei Texture SumEntropy Mito 5 00
607,Cytoplasm_Texture_DifferenceEntropy_Mito_5_00,LipocyteProfiler_Feature,Mito,Cytoplasm Texture DifferenceEntropy Mito 5 00
608,Nuclei_Texture_Entropy_Mito_5_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 5 03
609,Nuclei_Texture_SumEntropy_Mito_10_01,LipocyteProfiler_Feature,Mito,Nuclei Texture SumEntropy Mito 10 01
610,Cells_Texture_Entropy_Mito_5_02,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 5 02
611,Cells_Texture_Entropy_Mito_10_03,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 10 03
612,Nuclei_Texture_SumEntropy_Mito_10_02,LipocyteProfiler_Feature,Mito,Nuclei Texture SumEntropy Mito 10 02
613,Nuclei_Texture_Entropy_Mito_5_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 5 00
614,Cells_Texture_Entropy_Mito_5_03,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 5 03
615,Nuclei_Texture_Entropy_Mito_5_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 5 01
616,Cells_Texture_Entropy_Mito_20_02,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 20 02
617,Cells_Texture_Entropy_Mito_10_02,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 10 02
618,Nuclei_Texture_SumEntropy_Mito_10_00,LipocyteProfiler_Feature,Mito,Nuclei Texture SumEntropy Mito 10 00
619,Cells_Texture_Entropy_Mito_10_01,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 10 01
620,Cells_Texture_Entropy_Mito_5_01,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 5 01
621,Cells_Texture_Entropy_Mito_20_00,LipocyteProfiler_Feature,Mito,Cells Texture Entropy Mito 20 00
622,Cytoplasm_Texture_DifferenceVariance_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceVariance bodipy 5 00
623,Cytoplasm_Texture_DifferenceVariance_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceVariance bodipy 5 03
624,Cytoplasm_Texture_DifferenceVariance_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceVariance bodipy 5 02
625,Cytoplasm_Texture_DifferenceVariance_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceVariance bodipy 5 01
626,Cytoplasm_Texture_DifferenceVariance_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceVariance bodipy 20 03
627,Cells_Texture_DifferenceVariance_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceVariance bodipy 5 03
628,Cytoplasm_Texture_DifferenceVariance_bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceVariance bodipy 20 02
629,Cytoplasm_Texture_DifferenceVariance_bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceVariance bodipy 20 01
630,Cells_Texture_DifferenceVariance_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceVariance bodipy 20 00
631,Cells_Texture_DifferenceVariance_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceVariance bodipy 5 02
632,Cells_Texture_DifferenceVariance_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceVariance bodipy 10 00
633,Cells_Texture_DifferenceVariance_bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceVariance bodipy 20 02
634,Cells_Texture_DifferenceVariance_bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceVariance bodipy 20 01
635,Cytoplasm_Texture_DifferenceVariance_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceVariance bodipy 10 02
636,Cells_Texture_DifferenceVariance_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceVariance bodipy 5 00
637,Cells_Texture_DifferenceVariance_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceVariance bodipy 5 01
638,Cytoplasm_Texture_DifferenceVariance_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceVariance bodipy 20 00
639,Cells_Texture_DifferenceVariance_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceVariance bodipy 10 01
640,Cytoplasm_Texture_DifferenceVariance_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceVariance bodipy 10 01
641,Cells_Texture_DifferenceVariance_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceVariance bodipy 20 03
642,Cells_Texture_DifferenceVariance_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceVariance bodipy 10 03
643,Cytoplasm_Texture_DifferenceVariance_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceVariance bodipy 10 00
644,Cells_Texture_DifferenceVariance_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cells Texture DifferenceVariance bodipy 10 02
645,Cytoplasm_Texture_DifferenceVariance_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cytoplasm Texture DifferenceVariance bodipy 10 03
646,Cytoplasm_Texture_InfoMeas1_AGP_10_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas1 AGP 10 01
647,Cytoplasm_Texture_InfoMeas1_AGP_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas1 AGP 5 01
648,Cytoplasm_Texture_InfoMeas1_AGP_10_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas1 AGP 10 03
649,Cells_Texture_InfoMeas1_AGP_10_01,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas1 AGP 10 01
650,Cells_Texture_InfoMeas1_AGP_10_02,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas1 AGP 10 02
651,Cells_Texture_InfoMeas1_AGP_10_00,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas1 AGP 10 00
652,Cells_Texture_InfoMeas1_AGP_5_01,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas1 AGP 5 01
653,Cells_Texture_InfoMeas1_AGP_20_00,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas1 AGP 20 00
654,Cytoplasm_Texture_InfoMeas1_AGP_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas1 AGP 10 00
655,Cytoplasm_Texture_InfoMeas1_AGP_10_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas1 AGP 10 02
656,Cells_Texture_InfoMeas1_AGP_20_02,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas1 AGP 20 02
657,Cells_Texture_InfoMeas1_AGP_10_03,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas1 AGP 10 03
658,Cells_Texture_InfoMeas1_AGP_5_03,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas1 AGP 5 03
659,Cytoplasm_Texture_InfoMeas1_AGP_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas1 AGP 5 02
660,Cytoplasm_Texture_InfoMeas1_AGP_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas1 AGP 5 00
661,Cells_Texture_InfoMeas1_AGP_5_00,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas1 AGP 5 00
662,Cytoplasm_Texture_InfoMeas1_AGP_5_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas1 AGP 5 03
663,Cells_Texture_InfoMeas1_AGP_5_02,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas1 AGP 5 02
664,Cells_Texture_InfoMeas1_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas1 bodipy 10 01
665,Cells_Texture_InfoMeas1_bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas1 bodipy 20 02
666,Cells_Texture_InfoMeas1_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas1 bodipy 10 02
667,Cells_Texture_InfoMeas1_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas1 bodipy 10 03
668,Cells_Texture_InfoMeas1_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas1 bodipy 20 00
669,Cells_Texture_InfoMeas1_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas1 bodipy 10 00
670,Nuclei_Texture_InfoMeas1_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas1 bodipy 20 03
672,Cells_Texture_InfoMeas2_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas2 bodipy 5 03
673,Cells_Texture_InfoMeas2_bodipy_10_02,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas2 bodipy 10 02
674,Cells_Texture_InfoMeas1_bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas1 bodipy 20 01
675,Cells_Texture_InfoMeas2_bodipy_10_00,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas2 bodipy 10 00
676,Cells_Texture_InfoMeas2_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas2 bodipy 5 00
677,Cells_Texture_InfoMeas2_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas2 bodipy 20 03
678,Cells_Texture_InfoMeas1_bodipy_20_03,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas1 bodipy 20 03
679,Cells_Texture_InfoMeas2_bodipy_20_02,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas2 bodipy 20 02
680,Nuclei_Texture_InfoMeas1_bodipy_20_01,LipocyteProfiler_Feature,Lipid,Nuclei Texture InfoMeas1 bodipy 20 01
681,Cells_Texture_InfoMeas2_bodipy_20_00,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas2 bodipy 20 00
682,Cells_Texture_InfoMeas2_bodipy_10_01,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas2 bodipy 10 01
683,Cells_Texture_InfoMeas2_bodipy_10_03,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas2 bodipy 10 03
684,Cells_Texture_InfoMeas2_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas2 bodipy 5 02
685,Cells_Texture_InfoMeas2_bodipy_20_01,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas2 bodipy 20 01
686,Cells_Texture_InfoMeas2_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas2 bodipy 5 01
687,Cells_Texture_InfoMeas1_bodipy_5_02,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas1 bodipy 5 02
688,Cells_Texture_InfoMeas1_bodipy_5_00,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas1 bodipy 5 00
689,Cells_Texture_InfoMeas1_bodipy_5_03,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas1 bodipy 5 03
690,Cells_Texture_InfoMeas1_bodipy_5_01,LipocyteProfiler_Feature,Lipid,Cells Texture InfoMeas1 bodipy 5 01
691,Cells_Texture_InfoMeas1_DNA_20_01,LipocyteProfiler_Feature,DNA,Cells Texture InfoMeas1 DNA 20 01
692,Cells_Texture_InfoMeas1_DNA_20_03,LipocyteProfiler_Feature,DNA,Cells Texture InfoMeas1 DNA 20 03
693,Cells_Texture_InfoMeas1_Mito_20_02,LipocyteProfiler_Feature,Mito,Cells Texture InfoMeas1 Mito 20 02
694,Cells_Texture_InfoMeas1_Mito_20_00,LipocyteProfiler_Feature,Mito,Cells Texture InfoMeas1 Mito 20 00
695,Cells_Texture_InfoMeas2_DNA_10_00,LipocyteProfiler_Feature,DNA,Cells Texture InfoMeas2 DNA 10 00
696,Cells_Texture_InfoMeas2_DNA_10_02,LipocyteProfiler_Feature,DNA,Cells Texture InfoMeas2 DNA 10 02
697,Cells_Texture_InfoMeas2_DNA_10_01,LipocyteProfiler_Feature,DNA,Cells Texture InfoMeas2 DNA 10 01
698,Cells_Texture_InfoMeas2_DNA_10_03,LipocyteProfiler_Feature,DNA,Cells Texture InfoMeas2 DNA 10 03
699,Cells_Texture_InfoMeas2_DNA_5_00,LipocyteProfiler_Feature,DNA,Cells Texture InfoMeas2 DNA 5 00
700,Cells_Texture_InfoMeas2_DNA_5_01,LipocyteProfiler_Feature,DNA,Cells Texture InfoMeas2 DNA 5 01
701,Cells_Texture_InfoMeas2_DNA_5_02,LipocyteProfiler_Feature,DNA,Cells Texture InfoMeas2 DNA 5 02
